"zone.x","state.x","lga.x","sector.x","ea.x","hhid","indiv","s1q4a","s1q2","s1q3","s1q3_os","s1q4","s1q5a","s1q5b","s1q6_day","s1q6_month","s1q6_year","s1q8a","s1q8b","s1q8c","s1q7","s1q11","s1q12_1","s1q12_2","s1q12_3","s1q12_4","s1q13a_1","s1q13a_2","s1q13a_3","s1q13a_4","s1q13b","s1q13c","s1q13","s1q15","s1q16","s1q16_os","s1q17","s1q17_os","s1q18","s1q19","s1q20","s1q21","s1q22","s1q22_oth","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27_os","s1q28","s1q28_os","s1q29","s1q30","s1q31d","s1q31","s1q31b","s1q32","s1q33","zone.y","state.y","lga.y","sector.y","ea.y","s2aq2","s2aq3","s2aq4","s2aq5","s2aq6","s2aq7","s2aq7b","s2aq8","s2aq9","s2aq10","s2aq10b","s2aq13a","s2aq13b","s2aq13c","s2aq13","s2aq14","s2aq14b","s2aq15","s2aq16","s2aq17","s2aq17b","s2aq18","s2aq19","s2aq20","s2aq21","s2aq22","s2aq22b","s2aq23","s2aq23bt","s2aq23aa","s2aq23ab","s2aq23ac","s2aq23ad","s2aq23ae","s2aq23bg","s2aq23bh","s2aq23bi","s2aq23bj","s2aq23bf","s2aq23bk","s2aq23bl","s2aq23bm","s2aq23bn","s2aq23bo","s2aq23bp","s2aq23bq","s2aq23br","s2aq23bs","s2aq24","s2aq25","s2aq26","s2aq26b","s2aq27","niveau_educ","groupe_age","niveau_educ_num"
3,36,3611,1,10,369032,2,1,2,2,"",33,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2002,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",5,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
3,36,3611,1,10,369032,3,1,2,2,"",27,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2014,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",5,16,2,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,1,"",1,"Primaire","18-30",2
3,36,3611,1,10,369033,1,1,1,1,"",50,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1993,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
3,36,3611,1,10,369033,3,1,2,3,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369035,1,1,2,1,"",39,NA,NA,NA,NA,NA,12,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","31-45",2
3,36,3611,1,10,369035,3,1,2,7,"",20,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369035,4,1,2,6,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3611,1,10,369036,1,1,1,1,"",52,NA,NA,NA,NA,NA,12,1,1,2,1,2,9,NA,NA,1985,1989,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",6,26,6,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
3,36,3611,1,10,369036,2,1,2,2,"",47,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,1985,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,2,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3611,1,10,369036,3,1,1,3,"",22,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,26,6,"",1,411,1,1,NA,"",412,1,1,"",NA,2,NA,NA,NA,"",1,NA,0,0,1500,4500,2500,0,45000,0,0,0,0,10000,0,0,10000,0,0,0,0,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369036,4,1,2,3,"",18,NA,NA,NA,NA,NA,12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369036,9,1,2,2,"",27,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369036,10,1,1,3,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3613,2,1808,369038,1,1,1,1,"",42,NA,NA,NA,NA,NA,12,1,1,2,1,2,3,NA,NA,2003,2016,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369038,2,1,2,2,"",35,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2003,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369038,3,1,2,2,"",18,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2016,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3613,2,1808,369038,9,1,1,10,"",77,NA,NA,NA,NA,NA,12,1,1,1,1,10,NA,NA,NA,1972,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","60+",1
3,36,3613,2,1808,369038,10,1,2,10,"",66,NA,NA,NA,NA,NA,12,1,1,1,1,9,NA,NA,NA,1972,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","60+",1
3,36,3613,2,1808,369039,1,1,1,1,"",50,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1998,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3613,2,1808,369039,2,1,2,2,"",40,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1998,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369040,1,1,1,1,"",41,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2010,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369040,2,1,2,2,"",30,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2010,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,0,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3613,2,1808,369041,1,1,1,1,"",45,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2002,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,3,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369041,2,1,2,2,"",35,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2002,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,3,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369042,1,1,1,1,"",37,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2010,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",5,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369042,2,1,2,2,"",30,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2010,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,12,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3613,2,1808,369043,1,1,1,1,"",38,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1998,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369043,2,1,2,2,"",31,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2005,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369044,1,1,1,1,"",55,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3613,2,1808,369044,2,1,2,2,"",40,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369046,1,1,1,1,"",26,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2018,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3613,2,1808,369047,1,1,1,1,"",27,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2016,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",6,16,2,"",2,NA,NA,2,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","18-30",2
3,36,3613,2,1808,369047,2,1,2,2,"",19,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2016,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3613,2,1808,369048,1,1,1,1,"",48,NA,NA,NA,NA,NA,12,1,1,2,1,2,10,NA,NA,1997,2015,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3613,2,1808,369048,2,1,2,2,"",38,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,1997,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3613,2,1808,369048,3,1,1,3,"",18,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,26,6,"",2,NA,NA,1,NA,"",26,2,2,"",1,2,NA,NA,NA,"",1,NA,0,0,0,300,150,0,200,600,0,0,0,600,0,780,0,0,0,0,0,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3613,2,1808,369048,10,1,2,2,"",20,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2015,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3613,2,1808,1,2,1,1,1,NA,"",6,16,2,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Primaire","18-30",2
3,36,3608,2,1300,369049,1,1,1,1,"",49,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1998,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3608,2,1300,369049,2,1,2,2,"",40,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2011,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369049,3,1,1,3,"",19,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,25,5,"",1,26,2,1,NA,"",25,2,2,"",2,2,NA,NA,NA,"",2,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","18-30",3
3,36,3608,2,1300,369050,1,1,1,1,"",55,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1994,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,2,1,NA,"",6,51,1,"",2,NA,NA,2,3,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
