"identifiant_menage","nb_parcelles","nb_parcelles_valides","superficie_totale_ha","poids_menage","etat","region","zone_residence","log1p_tot_ha"
19007,1,0,NA,3688.921875,"Abia","South East","Urbain",NA
19008,2,2,0.809372,3688.921875,"Abia","South East","Urbain",0.59297982374676
19009,1,0,NA,3688.921875,"Abia","South East","Urbain",NA
19010,1,0,NA,3688.921875,"Abia","South East","Urbain",NA
19012,1,0,NA,3688.921875,"Abia","South East","Urbain",NA
19014,1,1,0.025096,5176.703125,"Abia","South East","Urbain",0.02478626674127
19015,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19017,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19018,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19019,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19020,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19023,1,1,0.010063,5176.703125,"Abia","South East","Urbain",0.0100127051454752
19024,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19025,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19026,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19029,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19031,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19032,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19033,1,1,0.010098,4284.16796875,"Abia","South East","Urbain",0.0100473558490612
19034,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19035,1,1,0.009886,4284.16796875,"Abia","South East","Urbain",0.00983745319559628
19036,1,1,0.025,4284.16796875,"Abia","South East","Urbain",0.0246926125903715
19037,1,0,NA,1890.3896484375,"Abia","South East","Rural",NA
19038,2,2,0.809372,1890.3896484375,"Abia","South East","Rural",0.59297982374676
19039,2,2,1.214058,1890.3896484375,"Abia","South East","Rural",0.794827030871948
19040,1,0,NA,1890.3896484375,"Abia","South East","Rural",NA
19041,2,2,0.809372,1890.3896484375,"Abia","South East","Rural",0.59297982374676
19043,4,4,1.618744,1890.3896484375,"Abia","South East","Rural",0.962694813516235
19044,2,2,0.809372,1890.3896484375,"Abia","South East","Rural",0.59297982374676
19045,2,2,0.532,1890.3896484375,"Abia","South East","Rural",0.4265740713184
19047,2,2,0.809372,1890.3896484375,"Abia","South East","Rural",0.59297982374676
19048,4,4,2.114686,1890.3896484375,"Abia","South East","Rural",1.13612834459028
19049,2,2,0.209017,5403.970703125,"Abia","South East","Rural",0.189807632741407
19050,1,0,NA,5403.970703125,"Abia","South East","Rural",NA
19051,3,3,1.618744,5403.970703125,"Abia","South East","Rural",0.962694813516235
19052,2,2,0.809372,5403.970703125,"Abia","South East","Rural",0.59297982374676
19054,4,4,1.274858,5403.970703125,"Abia","South East","Rural",0.821917632872438
19055,3,3,0.866264,5403.970703125,"Abia","South East","Rural",0.623938571517607
19056,1,1,0.095,5403.970703125,"Abia","South East","Rural",0.0907543632684641
19058,2,2,0.809372,5403.970703125,"Abia","South East","Rural",0.59297982374676
19060,2,2,0.57,5403.970703125,"Abia","South East","Rural",0.451075619360217
19061,2,2,0.057402,4115.0234375,"Abia","South East","Rural",0.0558149562492379
19062,3,3,0.125562,4115.0234375,"Abia","South East","Rural",0.118282466475603
19063,3,3,0.111565,4115.0234375,"Abia","South East","Rural",0.105768932244417
19064,4,4,0.3048,4115.0234375,"Abia","South East","Rural",0.266049772324667
19066,3,3,0.2255,4115.0234375,"Abia","South East","Rural",0.20334892398603
19068,3,3,0.3015,4115.0234375,"Abia","South East","Rural",0.263517445452483
19069,3,3,0.261,4115.0234375,"Abia","South East","Rural",0.231905056982783
19070,5,5,0.27899,4115.0234375,"Abia","South East","Rural",0.246070703957852
19071,4,4,0.20457,4115.0234375,"Abia","South East","Rural",0.186122656784736
19072,7,7,1.46673,4115.0234375,"Abia","South East","Rural",0.902893386888076
19073,3,3,0.1615,5029.37158203125,"Abia","South East","Rural",0.149712273228327
19075,2,2,0.0532,5029.37158203125,"Abia","South East","Rural",0.0518331486400173
19076,2,2,0.0342,5029.37158203125,"Abia","South East","Rural",0.0336281809799841
19077,5,5,0.258904,5029.37158203125,"Abia","South East","Rural",0.230241501162104
19079,2,2,0.09612,5029.37158203125,"Abia","South East","Rural",0.09177667158343
19080,2,2,0.427486,5029.37158203125,"Abia","South East","Rural",0.355914855144419
19081,2,2,0.1805,5029.37158203125,"Abia","South East","Rural",0.165938077543431
19082,6,6,0.437,5029.37158203125,"Abia","South East","Rural",0.362557607096888
19084,4,4,0.384532,5029.37158203125,"Abia","South East","Rural",0.325362176398975
19085,3,3,0.150095,3652.97290039062,"Abia","South East","Rural",0.1398445476589
19087,4,4,0.103031,3652.97290039062,"Abia","South East","Rural",0.098061845044147
19088,3,3,0.111,3652.97290039062,"Abia","South East","Rural",0.105260510657493
19089,4,4,0.399424,3652.97290039062,"Abia","South East","Rural",0.336060723389828
19091,6,6,0.4968,3652.97290039062,"Abia","South East","Rural",0.403329495977743
19092,2,2,0.171,3652.97290039062,"Abia","South East","Rural",0.15785808461558
19093,5,5,0.342,3652.97290039062,"Abia","South East","Rural",0.29416103854949
19094,4,4,0.323,3652.97290039062,"Abia","South East","Rural",0.279901885132819
19095,4,4,0.17999,3652.97290039062,"Abia","South East","Rural",0.165505963865393
19096,4,4,0.135085,3652.97290039062,"Abia","South East","Rural",0.126707537997101
19097,4,4,1.996872,7128.5556640625,"Abia","South East","Rural",1.09756907804641
19098,5,5,0.969584,7128.5556640625,"Abia","South East","Rural",0.677822352938208
19099,2,2,0.095,7128.5556640625,"Abia","South East","Rural",0.0907543632684641
19100,3,3,0.651686,7128.5556640625,"Abia","South East","Rural",0.501796584393468
19101,3,3,0.499686,7128.5556640625,"Abia","South East","Rural",0.405255752861551
19103,2,2,0.10466,7128.5556640625,"Abia","South East","Rural",0.0995375953150333
19104,3,3,1.16848,7128.5556640625,"Abia","South East","Rural",0.774026461285569
19105,5,5,0.37086,7128.5556640625,"Abia","South East","Rural",0.315438280121714
19106,3,3,0.447566,7128.5556640625,"Abia","South East","Rural",0.369883525280476
19107,2,2,0.847372,7128.5556640625,"Abia","South East","Rural",0.61376408862544
19110,3,3,0.413368,4633.8681640625,"Abia","South East","Rural",0.34597550857683
19111,3,3,0.12602,4633.8681640625,"Abia","South East","Rural",0.118689291549099
19112,3,3,0.248516,4633.8681640625,"Abia","South East","Rural",0.221955646034029
19113,2,2,0.34065,4633.8681640625,"Abia","South East","Rural",0.293154570979021
19115,3,3,0.18068,4633.8681640625,"Abia","South East","Rural",0.166090543683537
19116,4,4,0.34495,4633.8681640625,"Abia","South East","Rural",0.296356837641616
19117,6,6,0.45618,4633.8681640625,"Abia","South East","Rural",0.37581656850701
19118,3,3,1.1805,4633.8681640625,"Abia","South East","Rural",0.779554208300684
19119,4,4,2.2527,4633.8681640625,"Abia","South East","Rural",1.17948542067466
19120,4,4,1.2565,4633.8681640625,"Abia","South East","Rural",0.813814940284919
19121,3,3,1.214058,2239.759765625,"Abia","South East","Rural",0.794827030871948
19122,3,3,2.02343,2239.759765625,"Abia","South East","Rural",1.10639194848693
19123,2,2,0.809372,2239.759765625,"Abia","South East","Rural",0.59297982374676
19124,3,3,1.214058,2239.759765625,"Abia","South East","Rural",0.794827030871948
19125,3,3,1.126686,2239.759765625,"Abia","South East","Rural",0.754564899556358
19126,3,3,1.214058,2239.759765625,"Abia","South East","Rural",0.794827030871948
19127,3,3,1.214058,2239.759765625,"Abia","South East","Rural",0.794827030871948
19129,4,4,2.02343,2239.759765625,"Abia","South East","Rural",1.10639194848693
19130,3,3,1.069686,2239.759765625,"Abia","South East","Rural",0.727396904949805
19131,3,3,1.618744,2239.759765625,"Abia","South East","Rural",0.962694813516235
19133,3,3,1.342343,5772.70556640625,"Abia","South East","Rural",0.851151710472385
19135,2,2,1.164686,5772.70556640625,"Abia","South East","Rural",0.77227531629388
19136,3,3,0.167669,5772.70556640625,"Abia","South East","Rural",0.155009453832426
19137,2,2,0.457358,5772.70556640625,"Abia","South East","Rural",0.376625207394981
19138,2,2,0.468975,5772.70556640625,"Abia","South East","Rural",0.384564878667076
19139,2,2,0.119182,5772.70556640625,"Abia","South East","Rural",0.112598061323434
19140,2,2,0.404686,5772.70556640625,"Abia","South East","Rural",0.339813790264162
19141,3,3,1.214058,5772.70556640625,"Abia","South East","Rural",0.794827030871948
19143,4,4,1.011715,5772.70556640625,"Abia","South East","Rural",0.698987592104766
19144,2,2,0.809372,5772.70556640625,"Abia","South East","Rural",0.59297982374676
19145,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19146,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19147,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19148,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19149,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19150,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19151,1,1,0.009865,2065.22998046875,"Abia","South East","Rural",0.00981665855308761
19152,1,0,NA,2065.22998046875,"Abia","South East","Rural",NA
19153,1,1,0.025498,2065.22998046875,"Abia","South East","Rural",0.0251783482602346
19158,6,6,2.03498,2568.56591796875,"Abia","South East","Rural",1.11020483470392
19159,6,6,2.03598,2568.56591796875,"Abia","South East","Rural",1.1105342718964
19160,3,3,0.408046,2568.56591796875,"Abia","South East","Rural",0.342202927656728
19161,4,4,1.325551,2568.56591796875,"Abia","South East","Rural",0.843957000209116
19163,3,3,0.866372,2568.56591796875,"Abia","South East","Rural",0.623996439469387
19164,5,5,2.832802,2568.56591796875,"Abia","South East","Rural",1.34359612839837
19165,3,3,0.828372,2568.56591796875,"Abia","South East","Rural",0.603425953422511
19166,5,5,0.336766,2568.56591796875,"Abia","South East","Rural",0.290253264103668
19167,3,3,0.257598,2568.56591796875,"Abia","South East","Rural",0.229203552360752
19168,4,4,0.437,2568.56591796875,"Abia","South East","Rural",0.362557607096888
19169,6,6,3.237488,710.657043457031,"Abia","South East","Rural",1.44397064084415
19170,3,3,2.272104,710.657043457031,"Abia","South East","Rural",1.18543320307645
19173,3,3,2.031257,710.657043457031,"Abia","South East","Rural",1.10897738497934
19174,4,4,2.08043,710.657043457031,"Abia","South East","Rural",1.12506919763047
19175,2,2,0.238095,710.657043457031,"Abia","South East","Rural",0.213573907990348
19177,2,2,0.294856,710.657043457031,"Abia","South East","Rural",0.258399492057469
19178,4,4,0.285398,710.657043457031,"Abia","South East","Rural",0.251068398017943
19179,3,3,3.642174,710.657043457031,"Abia","South East","Rural",1.53518279099291
19180,2,2,0.809372,710.657043457031,"Abia","South East","Rural",0.59297982374676
19181,3,3,0.225096,400,"Abia","South East","Rural",0.203019208273069
19182,5,5,0.647632,400,"Abia","South East","Rural",0.499339105581032
19183,1,1,0.088231,400,"Abia","South East","Rural",0.0845534420743318
19184,4,4,0.472236,400,"Abia","South East","Rural",0.386782333542787
19185,7,7,1.814244,400,"Abia","South East","Rural",1.03469366424375
19186,4,4,4.856232,400,"Abia","South East","Rural",1.7675063933606
19187,4,4,1.618744,400,"Abia","South East","Rural",0.962694813516235
19188,3,3,2.832802,400,"Abia","South East","Rural",1.34359612839837
19191,3,3,0.262056,400,"Abia","South East","Rural",0.232742137144033
19192,4,4,0.324098,400,"Abia","South East","Rural",0.280731472902498
19193,2,2,1.75389,456.798797607422,"Abia","South East","Rural",1.01301445760608
19194,2,2,0.0703,456.798797607422,"Abia","South East","Rural",0.0679389830081929
19195,2,2,0.10925,456.798797607422,"Abia","South East","Rural",0.103684111276882
19196,1,0,NA,456.798797607422,"Abia","South East","Rural",NA
19197,1,1,0.404686,456.798797607422,"Abia","South East","Rural",0.339813790264162
19198,1,0,NA,456.798797607422,"Abia","South East","Rural",NA
19199,1,0,NA,456.798797607422,"Abia","South East","Rural",NA
19201,1,0,NA,456.798797607422,"Abia","South East","Rural",NA
19202,2,2,0.152168,456.798797607422,"Abia","South East","Rural",0.141645384974386
19204,1,1,0.00988,456.798797607422,"Abia","South East","Rural",0.0098315119132893
19205,2,2,0.1266315,3425.80493164062,"Abia","South East","Urbain",0.11923220732193
19206,3,3,1.0511715,3425.80493164062,"Abia","South East","Urbain",0.718411093341915
19207,3,3,0.210792,3425.80493164062,"Abia","South East","Urbain",0.191274690941749
19208,2,2,0.135426,3425.80493164062,"Abia","South East","Urbain",0.127007910911008
19209,2,2,0.168406,3425.80493164062,"Abia","South East","Urbain",0.155640426745925
19211,3,3,0.208845,3425.80493164062,"Abia","South East","Urbain",0.189665358285471
19213,3,3,1.011715,3425.80493164062,"Abia","South East","Urbain",0.698987592104766
19214,3,3,0.837872,3425.80493164062,"Abia","South East","Urbain",0.608608380594417
19215,2,2,0.607029,3425.80493164062,"Abia","South East","Urbain",0.474387132641085
19216,1,0,NA,NA,"Abia","South East","Urbain",NA
19217,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19218,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19222,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19224,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19225,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19226,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19227,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19228,1,0,NA,4513.5068359375,"Abia","South East","Urbain",NA
19230,3,3,1.011715,2645.09692382812,"Abia","South East","Rural",0.698987592104766
19231,4,4,1.759372,2645.09692382812,"Abia","South East","Rural",1.01500311760688
19232,3,3,1.214058,2645.09692382812,"Abia","South East","Rural",0.794827030871948
19234,1,0,NA,2645.09692382812,"Abia","South East","Rural",NA
19235,4,4,0.225718,2645.09692382812,"Abia","South East","Rural",0.203526794742997
19236,4,4,0.727686,2645.09692382812,"Abia","South East","Rural",0.5467829409071
19238,3,3,0.172785,2645.09692382812,"Abia","South East","Rural",0.159381262163956
19239,3,3,0.1805,2645.09692382812,"Abia","South East","Rural",0.165938077543431
19242,1,0,NA,3688.921875,"Abia","South East","Urbain",NA
19244,1,0,NA,5176.703125,"Abia","South East","Urbain",NA
19245,1,0,NA,4284.16796875,"Abia","South East","Urbain",NA
19250,3,3,2.832802,5403.970703125,"Abia","South East","Rural",1.34359612839837
19254,1,1,1e-04,5029.37158203125,"Abia","South East","Rural",9.99950003333083e-05
19266,1,1,0.076,2065.22998046875,"Abia","South East","Rural",0.0732504617395927
19269,2,2,1.214058,710.657043457031,"Abia","South East","Rural",0.794827030871948
19277,1,1,0.1011715,4513.5068359375,"Abia","South East","Urbain",0.0963746130941534
19278,1,1,0.064218,4513.5068359375,"Abia","South East","Urbain",0.0622402571509782
19279,1,1,0.202343,2645.09692382812,"Abia","South East","Rural",0.184272153143345
19280,4,4,0.424063,2645.09692382812,"Abia","South East","Rural",0.353514053584188
19284,1,1,0.05,5176.703125,"Abia","South East","Urbain",0.048790164169432
20001,3,3,3.224058,2253.91088867188,"Adamawa","North East","Rural",1.4407962773703
20002,3,3,0.819372,2253.91088867188,"Adamawa","North East","Rural",0.598491386598494
20003,2,2,0.711729,2253.91088867188,"Sokoto","North East","Rural",0.537503970797147
20005,4,4,2.222343,2253.91088867188,"Adamawa","North East","Rural",1.17010873470641
20006,3,3,0.819372,2253.91088867188,"Adamawa","North East","Rural",0.598491386598494
20007,3,3,2.5,2253.91088867188,"Adamawa","North East","Rural",1.25276296849537
20008,4,4,3.015,2253.91088867188,"Adamawa","North East","Rural",1.39003734739873
20009,4,4,1.824372,2253.91088867188,"Sokoto","North East","Rural",1.03828603900094
20010,3,3,0.829372,2253.91088867188,"Adamawa","North East","Rural",0.60397273855833
20041,3,3,3.04843,1473.34387207031,"Adamawa","North East","Rural",1.3983291516401
20042,3,3,2.02,1473.34387207031,"Adamawa","North East","Rural",1.10525683138678
20043,2,2,1.226058,1473.34387207031,"Adamawa","North East","Rural",0.80023230821921
20044,3,3,3.035,1473.34387207031,"Adamawa","North East","Rural",1.39500630172191
20045,3,3,2.7518648,1473.34387207031,"Adamawa","North East","Rural",1.3222529963796
20046,5,5,3.035145,1473.34387207031,"Adamawa","North East","Rural",1.39504223664006
20047,3,3,4.249203,1473.34387207031,"Adamawa","North East","Rural",1.65807625555549
20048,3,3,3.04843,1473.34387207031,"Adamawa","North East","Rural",1.3983291516401
20049,3,3,3.428116,1473.34387207031,"Adamawa","North East","Rural",1.48797421143189
20050,2,2,2.448116,1473.34387207031,"Adamawa","North East","Rural",1.23782799492696
20061,3,3,0.854372,2485.0859375,"Adamawa","North East","Rural",0.617546094265887
20062,4,4,1.214158,2485.0859375,"Adamawa","North East","Rural",0.794872195787127
20063,4,4,7.25458,2485.0859375,"Adamawa","North East","Rural",2.11076819782215
20064,6,6,5.451546,2485.0859375,"Adamawa","North East","Rural",1.86431979200912
20065,2,2,1.214058,2485.0859375,"Adamawa","North East","Rural",0.794827030871948
20066,3,3,2.518116,2485.0859375,"Adamawa","North East","Rural",1.25792561905203
20068,4,4,3.404686,2485.0859375,"Adamawa","North East","Rural",1.48266897421404
20069,4,4,1.618744,2485.0859375,"Adamawa","North East","Rural",0.962694813516235
20070,3,3,1.809372,2485.0859375,"Adamawa","North East","Rural",1.03296097082411
20091,4,4,2.854372,1106.5712890625,"Adamawa","North East","Rural",1.34920808842701
20092,4,4,4.048,1106.5712890625,"Adamawa","North East","Rural",1.61899212523891
20093,3,3,2.09,1106.5712890625,"Adamawa","North East","Rural",1.12817109090965
20094,3,3,1.663744,1106.5712890625,"Adamawa","North East","Rural",0.979732651964521
20095,3,3,1.708744,1106.5712890625,"Adamawa","North East","Rural",0.996485058822139
20096,3,3,3.327488,1106.5712890625,"Adamawa","North East","Rural",1.46498723510078
20097,3,3,1.264058,1106.5712890625,"Adamawa","North East","Rural",0.81715877838735
20098,6,6,7.045,1106.5712890625,"Adamawa","North East","Rural",2.08505078044435
20099,3,3,1.449686,1106.5712890625,"Adamawa","North East","Rural",0.895959853077716
20100,4,4,2.449686,1106.5712890625,"Adamawa","North East","Rural",1.23828321240844
20101,4,4,2.857372,1822.60461425781,"Adamawa","North East","Rural",1.34998612259187
20102,7,7,3.663744,1822.60461425781,"Adamawa","North East","Rural",1.53981855903404
20103,5,5,4.404686,1822.60461425781,"Adamawa","North East","Rural",1.68726635504655
20104,5,5,4.045,1822.60461425781,"Adamawa","North East","Rural",1.61839765380557
20105,1,0,NA,1822.60461425781,"Adamawa","North East","Rural",NA
20106,8,8,4.976232,1822.60461425781,"Adamawa","North East","Rural",1.78779026903145
20107,4,4,2.478116,1822.60461425781,"Adamawa","North East","Rural",1.24649076787735
20108,3,3,1.440496,1822.60461425781,"Adamawa","North East","Rural",0.892201297335322
20110,3,3,0.854372,1822.60461425781,"Adamawa","North East","Rural",0.617546094265887
29001,3,3,2.025,4149.94140625,"Adamawa","North East","Rural",1.1069110914828
29002,2,2,2.025,4149.94140625,"Adamawa","North East","Rural",1.1069110914828
29003,3,3,4.643744,4149.94140625,"Adamawa","North East","Rural",1.73054767505967
29004,3,3,4.06886,4149.94140625,"Adamawa","North East","Rural",1.62311594024907
29005,2,2,0.607029,4149.94140625,"Adamawa","North East","Rural",0.474387132641085
29006,4,4,2.02343,4149.94140625,"Adamawa","North East","Rural",1.10639194848693
29007,3,3,4.309372,4149.94140625,"Adamawa","North East","Rural",1.66947356083974
29008,3,3,4.025,4149.94140625,"Adamawa","North East","Rural",1.61442545394514
29009,2,2,3.023,4149.94140625,"Adamawa","North East","Rural",1.39202789296765
29010,2,2,0.829372,4149.94140625,"Adamawa","North East","Rural",0.60397273855833
29013,3,3,3.267488,1407.2490234375,"Adamawa","North East","Rural",1.45102536373171
29014,3,3,0.829372,1407.2490234375,"Adamawa","North East","Rural",0.60397273855833
29017,1,0,NA,1407.2490234375,"Adamawa","North East","Rural",NA
29018,3,3,0.823372,1407.2490234375,"Adamawa","North East","Rural",0.600687534122277
29019,3,3,3.015,1407.2490234375,"Adamawa","North East","Rural",1.39003734739873
29020,4,4,4.107029,1407.2490234375,"Adamawa","North East","Rural",1.6306178261299
29021,5,5,3.642174,1407.2490234375,"Adamawa","North East","Rural",1.53518279099291
29022,5,5,5.058575,1407.2490234375,"Adamawa","North East","Rural",1.80147462391462
29023,4,4,3.247488,1407.2490234375,"Adamawa","North East","Rural",1.44632774936867
29024,3,3,2.623744,1407.2490234375,"Adamawa","North East","Rural",1.287507745509
29025,4,4,2.663744,794.480407714844,"Adamawa","North East","Rural",1.2984855753753
29026,2,2,1.404686,794.480407714844,"Adamawa","North East","Rural",0.877419333703291
29028,2,2,2,794.480407714844,"Adamawa","North East","Rural",1.09861228866811
29029,4,4,3.045,794.480407714844,"Adamawa","North East","Rural",1.39748155051045
29031,3,3,2.08343,794.480407714844,"Adamawa","North East","Rural",1.12604261371613
29032,5,5,5.320918,794.480407714844,"Adamawa","North East","Rural",1.8438644507751
29033,4,4,2.478116,794.480407714844,"Adamawa","North East","Rural",1.24649076787735
29034,4,4,6.045,794.480407714844,"Adamawa","North East","Rural",1.95231814535064
29035,3,3,2.045,794.480407714844,"Adamawa","North East","Rural",1.11350090116186
29036,3,3,1.254058,794.480407714844,"Adamawa","North East","Rural",0.812732147318465
29037,2,2,3.01,3840.7978515625,"Adamawa","North East","Rural",1.38879124131848
29038,2,2,2.01,3840.7978515625,"Adamawa","North East","Rural",1.10194007876078
29039,3,3,4.01,3840.7978515625,"Adamawa","North East","Rural",1.61143591509677
29041,3,3,5.261218,3840.7978515625,"Adamawa","North East","Rural",1.83437473487607
29042,2,2,2.03,3840.7978515625,"Adamawa","North East","Rural",1.10856261952128
29044,3,3,2.03343,3840.7978515625,"Adamawa","North East","Rural",1.10969399247878
29045,3,3,5.685604,3840.7978515625,"Adamawa","North East","Rural",1.89995655800574
29046,4,4,2.916401,3840.7978515625,"Adamawa","North East","Rural",1.36517311983428
29047,5,5,14.973382,3840.7978515625,"Adamawa","North East","Rural",2.77092371187902
29048,4,4,5.523,3840.7978515625,"Adamawa","North East","Rural",1.87533439281396
29050,4,4,3.01,890.635192871094,"Adamawa","North East","Rural",1.38879124131848
29051,3,3,3.01,890.635192871094,"Adamawa","North East","Rural",1.38879124131848
29052,3,3,1.414686,890.635192871094,"Adamawa","North East","Rural",0.881569257947178
29053,3,3,1.628744,890.635192871094,"Adamawa","North East","Rural",0.96650616557853
29054,3,3,3.904686,890.635192871094,"Adamawa","North East","Rural",1.59019107465831
29055,3,3,2.015,890.635192871094,"Adamawa","North East","Rural",1.10359983017915
29056,3,3,2.416401,890.635192871094,"Adamawa","North East","Rural",1.22858765779558
29057,3,3,3.107029,890.635192871094,"Adamawa","North East","Rural",1.41269989606466
29058,3,3,4.025,890.635192871094,"Adamawa","North East","Rural",1.61442545394514
29060,4,4,3.015,890.635192871094,"Adamawa","North East","Rural",1.39003734739873
29061,3,3,1.449686,1820.69848632812,"Adamawa","North East","Rural",0.895959853077716
29062,3,3,0.809532,1820.69848632812,"Adamawa","North East","Rural",0.593068248308509
29063,4,4,3.809372,1820.69848632812,"Adamawa","North East","Rural",1.57056651426324
29064,5,5,6.404686,1820.69848632812,"Adamawa","North East","Rural",2.00211304303947
29065,3,3,2.404786,1820.69848632812,"Adamawa","North East","Rural",1.22518208887457
29066,4,4,1.663744,1820.69848632812,"Adamawa","North East","Rural",0.979732651964521
29068,5,5,3.282488,1820.69848632812,"Adamawa","North East","Rural",1.45453414911064
29070,5,5,3.327488,1820.69848632812,"Adamawa","North East","Rural",1.46498723510078
29071,6,6,2.06843,1820.69848632812,"Adamawa","North East","Rural",1.12116603013773
29072,3,3,1.809372,1820.69848632812,"Adamawa","North East","Rural",1.03296097082411
29073,4,4,3.452686,1788.39514160156,"Adamawa","North East","Rural",1.49350750959327
29074,4,4,6.899372,1788.39514160156,"Adamawa","North East","Rural",2.0667832626423
29076,2,2,1.809372,1788.39514160156,"Adamawa","North East","Rural",1.03296097082411
29077,2,2,1.269058,1788.39514160156,"Adamawa","North East","Rural",0.819364767392556
29078,3,3,1.304058,1788.39514160156,"Adamawa","North East","Rural",0.834671916127906
29079,3,3,0.854372,1788.39514160156,"Adamawa","North East","Rural",0.617546094265887
29080,4,4,3.045,1788.39514160156,"Adamawa","North East","Rural",1.39748155051045
29082,3,3,2.045,1788.39514160156,"Adamawa","North East","Rural",1.11350090116186
29083,5,5,5.449686,1788.39514160156,"Adamawa","North East","Rural",1.86403144745212
29084,2,2,1.045,1788.39514160156,"Adamawa","North East","Rural",0.715397789494765
29085,3,3,1.444686,4453.15234375,"Adamawa","North East","Rural",0.89391668932172
29086,4,4,1.218058,4453.15234375,"Adamawa","North East","Rural",0.796632038270679
29087,5,5,2.259058,4453.15234375,"Adamawa","North East","Rural",1.18143819656727
29089,2,2,1.259058,4453.15234375,"Adamawa","North East","Rural",0.814947912233735
29090,3,3,4.05,4453.15234375,"Adamawa","North East","Rural",1.61938824328727
29091,3,3,2.11343,4453.15234375,"Adamawa","North East","Rural",1.13572501234116
29092,2,2,1.304058,4453.15234375,"Adamawa","North East","Rural",0.834671916127906
29094,4,4,6.404686,4453.15234375,"Adamawa","North East","Rural",2.00211304303947
29095,2,2,2.404686,4453.15234375,"Adamawa","North East","Rural",1.22515271802174
29096,2,2,1.404686,4453.15234375,"Adamawa","North East","Rural",0.877419333703291
29097,2,2,1.048,1218.99694824219,"Adamawa","North East","Rural",0.716863707177261
29099,4,4,2.854372,1218.99694824219,"Adamawa","North East","Rural",1.34920808842701
29100,3,3,0.854372,1218.99694824219,"Adamawa","North East","Rural",0.617546094265887
29101,3,3,1.449686,1218.99694824219,"Adamawa","North East","Rural",0.895959853077716
29102,3,3,1.854372,1218.99694824219,"Adamawa","North East","Rural",1.0488518539384
29103,3,3,1.284058,1218.99694824219,"Adamawa","North East","Rural",0.825953685516875
29104,3,3,1.708744,1218.99694824219,"Adamawa","North East","Rural",0.996485058822139
29105,3,3,1.254058,1218.99694824219,"Adamawa","North East","Rural",0.812732147318465
29107,2,2,0.409736,1218.99694824219,"Adamawa","North East","Rural",0.343402452817042
29108,3,3,1.449686,1218.99694824219,"Adamawa","North East","Rural",0.895959853077716
29109,3,3,7.02,1328.25122070312,"Adamawa","North East","Rural",2.08193842187842
29110,2,2,2.04343,1328.25122070312,"Adamawa","North East","Rural",1.11298516885163
29111,3,3,3.01,1328.25122070312,"Adamawa","North East","Rural",1.38879124131848
29112,3,3,2.015,1328.25122070312,"Adamawa","North East","Rural",1.10359983017915
29113,3,3,2.847802,1328.25122070312,"Adamawa","North East","Rural",1.34750207617814
29115,3,3,4.51,1328.25122070312,"Adamawa","North East","Rural",1.70656462316482
29116,4,4,5.025,1328.25122070312,"Adamawa","North East","Rural",1.79591747937672
29118,3,3,4.52343,1328.25122070312,"Adamawa","North East","Rural",1.70899904412596
29119,3,3,2.225773,1328.25122070312,"Adamawa","North East","Rural",1.17117261144918
29120,3,3,3,1328.25122070312,"Adamawa","North East","Rural",1.38629436111989
29121,3,3,2.453116,640.697570800781,"Adamawa","North East","Rural",1.23927701181984
29122,3,3,2.842802,640.697570800781,"Adamawa","North East","Rural",1.34620178800715
29123,3,3,3.633744,640.697570800781,"Adamawa","North East","Rural",1.53336518063438
29124,4,4,6.025,640.697570800781,"Adamawa","North East","Rural",1.94947521521981
29126,2,2,1.239058,640.697570800781,"Adamawa","North East","Rural",0.806055241702721
29127,2,2,1.239058,640.697570800781,"Adamawa","North East","Rural",0.806055241702721
29128,3,3,1.640744,640.697570800781,"Adamawa","North East","Rural",0.971060695636758
29130,3,3,3.257488,640.697570800781,"Adamawa","North East","Rural",1.44867931499524
29131,4,4,5,640.697570800781,"Adamawa","North East","Rural",1.79175946922805
29132,5,5,7,640.697570800781,"Adamawa","North East","Rural",2.07944154167984
