"hhid","nombre_parcelle","superficie_totale_menage","wt_wave4","secteur","state","state_label","zone"
290177,4,3.2,973.142211914062,"Rural",29,"29. Osun","6. South West"
290178,6,2.45,973.142211914062,"Rural",29,"29. Osun","6. South West"
290179,8,5.1,973.142211914062,"Rural",29,"29. Osun","6. South West"
290180,9,13.8,973.142211914062,"Rural",29,"29. Osun","6. South West"
299001,6,3.32,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299004,1,0.045,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299005,4,1.706,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299006,4,0.1125,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299007,1,0.5,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299008,5,1.45048,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299009,1,0.25,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299011,1,0.12,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299012,2,0.9,2852.76586914062,"Urbain",29,"29. Osun","6. South West"
299013,1,0.4,13865.599609375,"Urbain",29,"29. Osun","6. South West"
299014,5,2.025,13865.599609375,"Urbain",29,"29. Osun","6. South West"
299015,1,0.6,13865.599609375,"Urbain",29,"29. Osun","6. South West"
299018,3,1.445,13865.599609375,"Urbain",29,"29. Osun","6. South West"
299020,1,1.6,13865.599609375,"Urbain",29,"29. Osun","6. South West"
299022,8,10.05,13865.599609375,"Urbain",29,"29. Osun","6. South West"
299025,1,0.045,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299027,2,1.2,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299028,2,0.445,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299030,2,0.5,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299032,3,0.645,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299033,4,2.3,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299035,4,6.845,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
299036,2,0.141,3001.70556640625,"Urbain",29,"29. Osun","6. South West"
300011,1,0.065,6430.693359375,"Urbain",30,"30. Oyo","6. South West"
300013,2,3.2,6430.693359375,"Urbain",30,"30. Oyo","6. South West"
300014,1,0.056,6430.693359375,"Urbain",30,"30. Oyo","6. South West"
300018,1,1.6,6430.693359375,"Urbain",30,"30. Oyo","6. South West"
300019,1,0.4,6430.693359375,"Urbain",30,"30. Oyo","6. South West"
300036,3,2.806,7897.42041015625,"Rural",30,"30. Oyo","6. South West"
300037,3,1.6,7897.42041015625,"Rural",30,"30. Oyo","6. South West"
300038,3,2.6,7897.42041015625,"Rural",30,"30. Oyo","6. South West"
300040,2,5.2,7897.42041015625,"Urbain",30,"30. Oyo","6. South West"
300092,1,0.024,573.24658203125,"Urbain",30,"30. Oyo","6. South West"
300093,1,0.02,573.24658203125,"Urbain",37,"37. FCT","1. North Central"
300094,1,0.00305,573.24658203125,"Urbain",30,"30. Oyo","6. South West"
300095,1,0.018,573.24658203125,"Urbain",30,"30. Oyo","6. South West"
300096,1,0.00366,573.24658203125,"Urbain",30,"30. Oyo","6. South West"
300098,1,0.72,573.24658203125,"Urbain",30,"30. Oyo","6. South West"
300131,1,5e-05,7298.88232421875,"Urbain",30,"30. Oyo","6. South West"
300136,3,0.32,7298.88232421875,"Rural",30,"30. Oyo","6. South West"
300137,1,0.054,7298.88232421875,"Urbain",30,"30. Oyo","6. South West"
300141,1,0.064,3212.08081054688,"Urbain",30,"30. Oyo","6. South West"
300142,2,1.84,3212.08081054688,"Urbain",30,"30. Oyo","6. South West"
300143,1,0.045,3212.08081054688,"Urbain",30,"30. Oyo","6. South West"
300145,1,0.035,3212.08081054688,"Urbain",30,"30. Oyo","6. South West"
300146,2,0.6684,3212.08081054688,"Urbain",30,"30. Oyo","6. South West"
300147,1,0.72,3212.08081054688,"Urbain",30,"30. Oyo","6. South West"
300171,2,1.2,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300172,3,0.4123,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300173,1,0.00366,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300175,3,0.5046,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300176,2,0.05125,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300177,2,1.2,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300178,4,2.496,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
300180,3,1.212,4094.75366210938,"Rural",30,"30. Oyo","6. South West"
309001,2,0.40183,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309002,1,0.018,NA,"Urbain",30,"30. Oyo","6. South West"
309003,1,0.00366,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309005,1,0.6,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309006,1,7.56,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309007,1,0.0325,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309008,1,0.056,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309010,1,0.072,12500.830078125,"Urbain",30,"30. Oyo","6. South West"
309013,1,0.72,8778.25390625,"Urbain",30,"30. Oyo","6. South West"
309021,1,0.012,8778.25390625,"Urbain",30,"30. Oyo","6. South West"
309022,2,0.812,8778.25390625,"Urbain",30,"30. Oyo","6. South West"
309025,2,0.406,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309027,2,1.4,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309028,2,0.6,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309029,2,0.6,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309032,1,1,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309033,4,2.3025,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309035,2,1.6,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309036,1,0.8,9047.970703125,"Rural",30,"30. Oyo","6. South West"
309037,3,3.4,15864.384765625,"Urbain",30,"30. Oyo","6. South West"
309039,1,0.03,15864.384765625,"Urbain",30,"30. Oyo","6. South West"
309040,2,1.6,NA,"Urbain",30,"30. Oyo","6. South West"
309042,3,3.8,15864.384765625,"Urbain",30,"30. Oyo","6. South West"
309043,1,1.6,15864.384765625,"Urbain",30,"30. Oyo","6. South West"
309044,1,0.8,15864.384765625,"Urbain",30,"30. Oyo","6. South West"
309047,2,1,15864.384765625,"Urbain",30,"30. Oyo","6. South West"
309049,2,3.4,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309050,2,2.4,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309052,3,1.3,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309053,2,1.16,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309056,3,1.96,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309057,1,1.4,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309058,1,1.2,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309059,3,3.1,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309060,1,0.8,6785.61572265625,"Rural",30,"30. Oyo","6. South West"
309061,3,5.2,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309062,2,0.544,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309063,2,1.6,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309064,2,2,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309065,3,3.2,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309067,2,2,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309068,2,1.6,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309069,2,1,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309070,3,2.4,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309071,4,2.5,19488.6171875,"Rural",30,"30. Oyo","6. South West"
309082,1,0.72,5115.849609375,"Rural",30,"30. Oyo","6. South West"
309083,1,0.057,5115.849609375,"Rural",30,"30. Oyo","6. South West"
309084,2,0.104,5115.849609375,"Rural",30,"30. Oyo","6. South West"
309086,1,0.5,3903.0849609375,"Rural",30,"30. Oyo","6. South West"
309087,2,1.2,3903.0849609375,"Rural",30,"30. Oyo","6. South West"
309091,1,0.00366,3903.0849609375,"Rural",30,"30. Oyo","6. South West"
309093,2,1.6,3903.0849609375,"Rural",30,"30. Oyo","6. South West"
309094,1,0.00366,3903.0849609375,"Rural",30,"30. Oyo","6. South West"
309096,2,1.96,3903.0849609375,"Rural",30,"30. Oyo","6. South West"
309097,2,1.712,23912.244140625,"Urbain",30,"30. Oyo","6. South West"
309098,1,0.028,23912.244140625,"Urbain",30,"30. Oyo","6. South West"
309103,2,0.818,23912.244140625,"Urbain",30,"30. Oyo","6. South West"
309108,1,0.018,23912.244140625,"Urbain",30,"30. Oyo","6. South West"
309109,3,2.4,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309112,2,2.4,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309113,2,0.8,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309115,5,5.2,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309117,3,4.24,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309118,1,0.00366,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309119,1,0.4,2047.58349609375,"Rural",30,"30. Oyo","6. South West"
309126,3,2.2205,9047.970703125,"Rural",30,"30. Oyo","6. South West"
310071,10,5.8,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310072,3,3.6,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310073,5,4.6,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310074,7,3.6,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310075,2,0.8,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310076,6,5.8,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310077,9,3.8,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310078,4,1.4,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310079,5,2,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310080,5,1.40012,5362.8955078125,"Rural",31,"31. Plateau","1. North Central"
310081,3,1.4,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310082,2,2,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310083,2,2.4,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310084,2,2.8,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310085,5,3,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310086,5,2.4,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310087,6,4.9014,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310088,5,2.06,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310089,7,5.44,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310090,7,3.6,4994.314453125,"Rural",31,"31. Plateau","1. North Central"
310091,2,5.2,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310092,2,8.8,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310093,4,2,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310094,4,4,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310095,7,2.6,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310096,2,0.8,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310097,5,2.6,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310098,1,0.324,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310099,3,1.8,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
310100,4,3.005,7158.82861328125,"Rural",31,"31. Plateau","1. North Central"
319001,4,1.362,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319002,12,6.388,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319004,7,7.2027,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319005,2,6,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319006,6,1.9305,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319007,6,3.9024,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319008,3,1.624,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319009,5,3,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319010,7,2.8,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319012,5,1.4175,12889.7216796875,"Rural",31,"31. Plateau","1. North Central"
319025,1,0.8,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319026,6,2.8,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319027,3,1.8,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319029,9,3.6,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319030,5,2.4,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319031,4,10.6,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319032,3,12,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319033,3,7.6,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319034,4,4.2,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319036,7,3.236,16607.6953125,"Rural",31,"31. Plateau","1. North Central"
319037,3,3.6,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319038,2,2.4,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319039,1,0.2,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319040,4,1.6,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319041,4,4.4,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319042,3,3.6,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319044,2,0.81,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319048,2,1.62,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319049,9,6.6,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319050,6,3.2,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319051,7,2.8,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319052,3,0.616,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319054,1,0.081,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319056,3,0.4945,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319057,4,1.6,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319058,3,1.6,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319059,5,3.8,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319060,10,3.654,6023.06689453125,"Rural",31,"31. Plateau","1. North Central"
319061,4,5.6,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319062,3,4,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319063,5,10.2,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319064,3,1.6,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319065,6,3.38,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319068,6,5.6,NA,"Rural",31,"31. Plateau","1. North Central"
319069,4,7.44,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319070,10,3.6,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319071,1,0.4,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319072,9,4.6,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
319079,2,2,23101.455078125,"Rural",31,"31. Plateau","1. North Central"
319083,3,2.8,12154.69140625,"Rural",31,"31. Plateau","1. North Central"
320001,1,0.095687,1700.39904785156,"Urbain",32,"32. Rivers","5. South South"
320002,1,0.042,1700.39904785156,"Urbain",32,"32. Rivers","5. South South"
320009,1,0.15,1700.39904785156,"Urbain",6,"6. Bayelsa","5. South South"
320010,1,0.231,1700.39904785156,"Urbain",32,"32. Rivers","5. South South"
320051,4,0.056064,6945.765625,"Rural",32,"32. Rivers","5. South South"
320052,5,0.2103,6945.765625,"Rural",32,"32. Rivers","5. South South"
320053,3,0.0644,NA,"Rural",32,"32. Rivers","5. South South"
320054,2,0.1008,2193.76806640625,"Urbain",32,"32. Rivers","5. South South"
320055,4,0.956,2193.76806640625,"Urbain",32,"32. Rivers","5. South South"
320056,1,0.035,2193.76806640625,"Rural",6,"6. Bayelsa","5. South South"
320057,1,0.03,2193.76806640625,"Urbain",32,"32. Rivers","5. South South"
320061,1,0.015,2193.76806640625,"Urbain",6,"6. Bayelsa","5. South South"
320074,3,0.1914,5439.81640625,"Rural",32,"32. Rivers","5. South South"
320076,3,0.403,5439.81640625,"Rural",32,"32. Rivers","5. South South"
320077,1,0.0276,5439.81640625,"Rural",32,"32. Rivers","5. South South"
320078,2,0.0041,5439.81640625,"Rural",32,"32. Rivers","5. South South"
320181,5,0.368,6945.765625,"Rural",32,"32. Rivers","5. South South"
320182,7,0.4446,6945.765625,"Rural",32,"32. Rivers","5. South South"
320183,3,0.0956,6945.765625,"Rural",32,"32. Rivers","5. South South"
320184,1,0.0414,6945.765625,"Rural",32,"32. Rivers","5. South South"
320186,3,0.0538,6945.765625,"Rural",32,"32. Rivers","5. South South"
320191,5,0.223587,6945.765625,"Rural",32,"32. Rivers","5. South South"
329001,2,0.315,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329002,2,0.106,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329003,5,0.273,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329005,2,0.462,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329006,1,0.42,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329007,3,0.693,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329009,7,1.0725,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329010,2,0.169,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329011,8,0.7651,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329012,2,0.59,32819.84765625,"Rural",32,"32. Rivers","5. South South"
329014,2,0.225,5700.70068359375,"Rural",32,"32. Rivers","5. South South"
329015,1,0.1,5700.70068359375,"Rural",32,"32. Rivers","5. South South"
329017,2,0.121,5700.70068359375,"Rural",32,"32. Rivers","5. South South"
329018,1,0.025,5700.70068359375,"Rural",32,"32. Rivers","5. South South"
329020,1,0.062752,5700.70068359375,"Rural",32,"32. Rivers","5. South South"
329029,2,0.116,6212.72607421875,"Urbain",32,"32. Rivers","5. South South"
329030,1,0.0015,6212.72607421875,"Urbain",32,"32. Rivers","5. South South"
329034,1,0.045,6212.72607421875,"Urbain",32,"32. Rivers","5. South South"
329049,7,4.503,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329050,5,1.163,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329053,3,1.575,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329054,5,1.218189,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329055,6,2.086676,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329056,4,0.405,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329057,3,0.715,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329058,3,0.664565,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329059,4,0.678287,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329060,4,0.32,10333.5087890625,"Rural",32,"32. Rivers","5. South South"
329061,5,0.188913,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329062,10,0.367682,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329063,5,1.13503,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329065,3,0.550542,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329066,7,0.7845,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329067,1,0.0012,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329068,3,0.0874,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329070,3,0.375,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329071,2,0.21,21136.03515625,"Rural",32,"32. Rivers","5. South South"
329073,2,0.483,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329074,1,0.00091,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329075,1,0.095,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329076,4,0.39552,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329078,5,0.427451,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329079,2,0.63,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329080,2,0.0945,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329081,1,0.115,10568.017578125,"Rural",32,"32. Rivers","5. South South"
329082,2,0.20005,10568.017578125,"Rural",32,"32. Rivers","5. South South"
