"hhid","plotid","wave","state","zone","sector","lga","area_ha","area_declared_ha","area_gps_ha"
149077,2,4,14,4,1,1405,NA,NA,NA
149077,3,4,14,4,1,1405,NA,NA,NA
149083,1,4,14,4,1,1405,0.055834003,NA,0.055834003
149083,2,4,14,4,1,1405,0.044717001,NA,0.044717001
149085,1,4,14,4,2,1406,0.14906,NA,0.14906
149085,2,4,14,4,2,1406,0.32022,0.32022,NA
149086,1,4,14,4,2,1406,0.15119,NA,0.15119
149086,2,4,14,4,2,1406,NA,NA,NA
149087,1,4,14,4,2,1406,0.033710001,NA,0.033710001
149087,2,4,14,4,2,1406,0.12962,NA,0.12962
149088,1,4,14,4,2,1406,0.61047002,NA,0.61047002
149088,2,4,14,4,2,1406,0.099717999,NA,0.099717999
149088,3,4,14,4,2,1406,NA,NA,NA
149089,1,4,14,4,2,1406,0.01855,NA,0.01855
149089,2,4,14,4,2,1406,NA,NA,NA
149089,3,4,14,4,2,1406,0.012374,0.01785,0.012374
149089,4,4,14,4,2,1406,NA,NA,NA
149090,1,4,14,4,2,1406,0.069508,0.069508,NA
149090,2,4,14,4,2,1406,0.028610999,NA,0.028610999
149090,3,4,14,4,2,1406,0.47787,0.47787,NA
149091,1,4,14,4,2,1406,0.086065997,NA,0.086065997
149093,1,4,14,4,2,1406,0.043785999,NA,0.043785999
149094,1,4,14,4,2,1406,0.12912,0.12912,NA
149094,2,4,14,4,2,1406,0.19036,0.19036,NA
149096,1,4,14,4,2,1406,0.15949,0.15949,NA
149096,2,4,14,4,2,1406,0.012659,NA,0.012659
149096,3,4,14,4,2,1406,0.027969,NA,0.027969
149098,1,4,14,4,2,1411,0.032476001,NA,0.032476001
149098,2,4,14,4,2,1411,0.15937,NA,0.15937
149099,1,4,14,4,2,1411,0.24516001,NA,0.24516001
149099,2,4,14,4,2,1411,0.014138,NA,0.014138
149099,3,4,14,4,2,1411,0.12262,NA,0.12262
149101,1,4,14,4,2,1411,0.002968,0.013223,0.002968
149101,2,4,14,4,2,1411,0.011458,NA,0.011458
149102,1,4,14,4,2,1411,NA,NA,NA
149102,2,4,14,4,2,1411,NA,NA,NA
149102,3,4,14,4,2,1411,0.34471001,NA,0.34471001
149102,4,4,14,4,2,1411,0.19559,NA,0.19559
149103,1,4,14,4,2,1411,NA,NA,NA
149103,2,4,14,4,2,1411,NA,NA,NA
149105,1,4,14,4,2,1411,0.25757,0.25757,NA
149105,2,4,14,4,2,1411,0.23088,NA,0.23088
149107,1,4,14,4,2,1411,0.35902,NA,0.35902
149107,2,4,14,4,2,1411,NA,NA,NA
149107,3,4,14,4,2,1411,NA,NA,NA
149107,4,4,14,4,2,1411,NA,NA,NA
149108,2,4,14,4,2,1411,0.22206001,NA,0.22206001
149109,1,4,14,4,2,1411,0.35416001,NA,0.35416001
149109,2,4,14,4,2,1411,NA,NA,NA
149109,3,4,14,4,2,1411,1.3347,NA,1.3347
149110,1,4,14,4,2,1411,0.10928,NA,0.10928
149110,2,4,14,4,2,1411,0.25288999,NA,0.25288999
149110,3,4,14,4,2,1411,NA,NA,NA
149111,1,4,14,4,2,1411,0.43188999,NA,0.43188999
149111,2,4,14,4,2,1411,0.44688999,NA,0.44688999
149112,1,4,14,4,2,1411,0.045510001,NA,0.045510001
149112,2,4,14,4,2,1411,0.11376,NA,0.11376
149114,1,4,14,4,2,1411,NA,NA,NA
149114,2,4,14,4,2,1411,0.095402002,NA,0.095402002
149114,3,4,14,4,2,1411,0.73182002,NA,0.73182002
149115,1,4,14,4,2,1411,0.19963,NA,0.19963
149119,1,4,14,4,2,1411,NA,NA,NA
149119,2,4,14,4,2,1411,0.10957,NA,0.10957
149119,3,4,14,4,2,1411,1.3174,NA,1.3174
149120,1,4,14,4,2,1411,0.16751,NA,0.16751
149120,2,4,14,4,2,1411,NA,NA,NA
149120,3,4,14,4,2,1411,NA,NA,NA
149120,4,4,14,4,2,1411,0.82080996,NA,0.82080996
149122,1,4,14,4,2,1416,0.051923999,NA,0.051923999
149122,2,4,14,4,2,1416,NA,NA,NA
149122,3,4,14,4,2,1416,0.0091709999,NA,0.0091709999
149123,1,4,14,4,2,1416,0.027072,NA,0.027072
149123,2,4,14,4,2,1416,0.012175,NA,0.012175
149123,3,4,14,4,2,1416,0.010368,0.010368,NA
149123,4,4,14,4,2,1416,0.041315,0.041315,NA
149123,5,4,14,4,2,1416,0.0032779999,NA,0.0032779999
149125,1,4,14,4,2,1416,0.0018700001,0.00355,0.0018700001
149125,2,4,14,4,2,1416,0.028187,NA,0.028187
149125,3,4,14,4,2,1416,0.013875,NA,0.013875
149125,4,4,14,4,2,1416,NA,NA,NA
149126,1,4,14,4,2,1416,0.064585999,NA,0.064585999
149126,2,4,14,4,2,1416,0.076732001,NA,0.076732001
149126,3,4,14,4,2,1416,0.013723,NA,0.013723
149127,1,4,14,4,2,1416,0.0080330002,0.016134,0.0080330002
149127,2,4,14,4,2,1416,0.024917,NA,0.024917
149127,3,4,14,4,2,1416,0.013591,NA,0.013591
149127,4,4,14,4,2,1416,0.011483,NA,0.011483
149127,5,4,14,4,2,1416,0.019619,NA,0.019619
149128,1,4,14,4,2,1416,NA,NA,NA
149128,2,4,14,4,2,1416,0.041159,NA,0.041159
149128,3,4,14,4,2,1416,0.029688,NA,0.029688
149129,1,4,14,4,2,1416,NA,NA,NA
149129,2,4,14,4,2,1416,0.0061060001,NA,0.0061060001
149130,1,4,14,4,2,1416,0.003518,NA,0.003518
149130,2,4,14,4,2,1416,0.025102,NA,0.025102
149132,1,4,14,4,2,1416,0.013328,NA,0.013328
149132,2,4,14,4,2,1416,NA,NA,NA
149132,3,4,14,4,2,1416,NA,NA,NA
149132,4,4,14,4,2,1416,NA,NA,NA
149132,5,4,14,4,2,1416,NA,NA,NA
149133,1,4,14,4,2,1417,0.082212,NA,0.082212
149133,2,4,14,4,2,1417,NA,NA,NA
149133,3,4,14,4,2,1417,NA,NA,NA
149133,4,4,14,4,2,1417,0.086726001,NA,0.086726001
149133,5,4,14,4,2,1417,0.037389001,NA,0.037389001
149134,4,4,14,4,2,1417,0.90595,NA,0.90595
149134,5,4,14,4,2,1417,1.6095,NA,1.6095
149134,6,4,14,4,2,1417,NA,NA,NA
149134,7,4,14,4,2,1417,0.91364004,NA,0.91364004
149135,1,4,14,4,2,1417,0.39303,NA,0.39303
149135,2,4,14,4,2,1417,0.15764,NA,0.15764
149135,3,4,14,4,2,1417,0.12738,NA,0.12738
149136,1,4,14,4,2,1417,0.2374,NA,0.2374
149136,2,4,14,4,2,1417,1.1768,NA,1.1768
149136,3,4,14,4,2,1417,0.11095,NA,0.11095
149138,1,4,14,4,2,1417,NA,NA,NA
149138,2,4,14,4,2,1417,0.23992,0.23992,NA
149138,3,4,14,4,2,1417,0.60379,0.60379,NA
149138,4,4,14,4,2,1417,0.23423,NA,0.23423
149138,5,4,14,4,2,1417,0.5246,NA,0.5246
149139,1,4,14,4,2,1417,0.091725,0.091725,NA
149139,2,4,14,4,2,1417,0.14127,NA,0.14127
149139,3,4,14,4,2,1417,0.063144,NA,0.063144
149139,4,4,14,4,2,1417,0.19705,NA,0.19705
149140,1,4,14,4,2,1417,0.32169,0.32169,NA
149140,2,4,14,4,2,1417,0.16448,NA,0.16448
149140,3,4,14,4,2,1417,0.080153003,NA,0.080153003
149140,4,4,14,4,2,1417,0.044389,0.044389,NA
149140,5,4,14,4,2,1417,1.1328,NA,1.1328
149140,6,4,14,4,2,1417,0.20605,NA,0.20605
149142,1,4,14,4,2,1417,0.066169,0.49576,0.066169
149142,2,4,14,4,2,1417,0.54478999,NA,0.54478999
149142,3,4,14,4,2,1417,0.20877,NA,0.20877
149143,3,4,14,4,2,1417,0.68486001,NA,0.68486001
149143,4,4,14,4,2,1417,0.21828999,NA,0.21828999
149143,6,4,14,4,2,1417,0.034897,0.034897,NA
149143,7,4,14,4,2,1417,0.52066001,NA,0.52066001
149143,8,4,14,4,2,1417,0.75152998,NA,0.75152998
149155,1,4,14,4,1,1403,0.01176,NA,0.01176
149155,2,4,14,4,1,1403,0.0060610001,NA,0.0060610001
149162,1,4,14,4,2,1411,0.41837,0.41837,NA
149162,2,4,14,4,2,1411,0.90871,0.90871,NA
150001,1,4,15,2,1,1506,0.40071001,NA,0.40071001
150002,1,4,15,2,1,1506,0.43981001,NA,0.43981001
150002,2,4,15,2,1,1506,NA,NA,NA
150002,3,4,15,2,1,1506,NA,NA,NA
150003,1,4,15,2,1,1506,0.34918999,0.2584,0.34918999
150003,2,4,15,2,1,1506,0.71312998,NA,0.71312998
150004,1,4,15,2,1,1506,2.0092,NA,2.0092
150004,2,4,15,2,1,1506,1.8861,NA,1.8861
150005,1,4,15,2,1,1506,0.054483002,NA,0.054483002
150005,2,4,15,2,1,1506,0.089953003,NA,0.089953003
150007,1,4,15,2,1,1506,0.48907998,NA,0.48907998
150008,1,4,15,2,1,1506,NA,NA,NA
150010,1,4,15,2,1,1506,NA,NA,NA
150012,1,4,15,2,2,1508,1.4188,NA,1.4188
150012,2,4,15,2,2,1508,0.66717998,NA,0.66717998
150012,3,4,15,2,2,1508,2.4498,NA,2.4498
150012,4,4,15,2,2,1508,NA,NA,NA
150012,5,4,15,2,2,1508,NA,NA,NA
150013,1,4,15,2,2,1508,1.0795,NA,1.0795
150013,2,4,15,2,2,1508,0.45543999,NA,0.45543999
150014,1,4,15,2,2,1508,0.28428,0.26485,0.28428
150014,2,4,15,2,2,1508,1.0566,NA,1.0566
150015,1,4,15,2,2,1508,0.48398999,0.98518,0.48398999
150015,2,4,15,2,2,1508,0.30755,NA,0.30755
150015,3,4,15,2,2,1508,0.58372002,NA,0.58372002
150015,4,4,15,2,2,1508,NA,NA,NA
150016,1,4,15,2,2,1508,0.71236001,NA,0.71236001
150016,2,4,15,2,2,1508,0.30521001,NA,0.30521001
150017,1,4,15,2,2,1508,0.76063999,NA,0.76063999
150017,2,4,15,2,2,1508,1.2007,NA,1.2007
150017,3,4,15,2,2,1508,NA,NA,NA
150018,1,4,15,2,2,1508,0.57348999,NA,0.57348999
150018,2,4,15,2,2,1508,0.60817002,0.39795,0.60817002
150019,1,4,15,2,2,1508,1.1335,NA,1.1335
150019,2,4,15,2,2,1508,0.77672998,NA,0.77672998
150019,3,4,15,2,2,1508,0.32555,0.91079,0.32555
150020,1,4,15,2,2,1508,1.242,NA,1.242
150020,2,4,15,2,2,1508,1.1109,NA,1.1109
150021,1,4,15,2,2,1511,5.2512,NA,5.2512
150021,2,4,15,2,2,1511,1.1284,NA,1.1284
150022,1,4,15,2,2,1511,1.1505,NA,1.1505
150022,2,4,15,2,2,1511,1.5798,NA,1.5798
150022,3,4,15,2,2,1511,0.34306001,0.27344,0.34306001
150023,1,4,15,2,2,1511,0.34806001,NA,0.34806001
150024,1,4,15,2,2,1511,0.51095,NA,0.51095
150024,2,4,15,2,2,1511,0.16578,NA,0.16578
150025,1,4,15,2,2,1511,0.43471001,0.5159,0.43471001
150025,2,4,15,2,2,1511,0.52251001,NA,0.52251001
150025,3,4,15,2,2,1511,0.45677998,NA,0.45677998
150026,1,4,15,2,2,1511,0.38553,NA,0.38553
150026,2,4,15,2,2,1511,0.94647002,NA,0.94647002
150027,1,4,15,2,2,1511,NA,NA,NA
150027,2,4,15,2,2,1511,NA,NA,NA
150027,3,4,15,2,2,1511,0.26973,NA,0.26973
150028,1,4,15,2,2,1511,0.81036001,NA,0.81036001
150028,2,4,15,2,2,1511,0.32893,NA,0.32893
150028,3,4,15,2,2,1511,0.44607998,NA,0.44607998
150029,1,4,15,2,2,1511,0.34138,NA,0.34138
150029,2,4,15,2,2,1511,0.22333,NA,0.22333
150030,1,4,15,2,2,1511,0.60233999,NA,0.60233999
150030,2,4,15,2,2,1511,0.22015,0.18077,0.22015
150061,1,4,15,2,2,1503,NA,NA,NA
150062,1,4,15,2,2,1503,0.4426,NA,0.4426
150063,1,4,15,2,2,1503,0.86972002,NA,0.86972002
150063,2,4,15,2,2,1503,1.1527,NA,1.1527
150064,1,4,15,2,2,1503,2.1365,NA,2.1365
150064,2,4,15,2,2,1503,0.48045,NA,0.48045
150064,3,4,15,2,2,1503,4.5928,NA,4.5928
150065,1,4,15,2,2,1503,0.23453,NA,0.23453
150065,2,4,15,2,2,1503,1.2928,NA,1.2928
150066,1,4,15,2,2,1503,0.86239004,NA,0.86239004
150066,2,4,15,2,2,1503,0.71028999,NA,0.71028999
150066,3,4,15,2,2,1503,0.31157,NA,0.31157
150067,1,4,15,2,2,1503,0.88164004,NA,0.88164004
150067,2,4,15,2,2,1503,0.66012998,NA,0.66012998
150068,1,4,15,2,2,1503,1.4105,NA,1.4105
150068,2,4,15,2,2,1503,0.46878999,NA,0.46878999
150069,1,4,15,2,2,1503,0.7659,NA,0.7659
150069,2,4,15,2,2,1503,1.0636,NA,1.0636
150069,3,4,15,2,2,1503,0.39181001,NA,0.39181001
150070,1,4,15,2,2,1503,0.92509004,NA,0.92509004
150070,2,4,15,2,2,1503,0.36567,NA,0.36567
150071,1,4,25,1,1,2504,NA,NA,NA
150071,2,4,25,1,1,2504,0.082313,NA,0.082313
150071,3,4,25,1,1,2504,NA,NA,NA
150071,4,4,25,1,1,2504,0.081423999,NA,0.081423999
150071,5,4,25,1,1,2504,NA,NA,NA
150077,1,4,15,2,1,1506,NA,NA,NA
150078,1,4,15,2,1,1506,NA,NA,NA
150079,1,4,15,2,2,1508,NA,NA,NA
150079,2,4,15,2,2,1508,0.78183999,NA,0.78183999
150080,1,4,15,2,1,1506,NA,NA,NA
159001,1,4,15,2,2,1502,0.53367002,NA,0.53367002
159001,2,4,15,2,2,1502,0.82765,NA,0.82765
159002,1,4,15,2,2,1502,0.68736001,NA,0.68736001
159002,2,4,15,2,2,1502,0.56472002,0.26525,0.56472002
159003,1,4,15,2,2,1502,0.73405,NA,0.73405
159003,2,4,15,2,2,1502,0.87612002,NA,0.87612002
159003,3,4,15,2,2,1502,0.83385,NA,0.83385
159004,1,4,15,2,2,1502,0.53537002,NA,0.53537002
159004,2,4,15,2,2,1502,1.1411,NA,1.1411
159005,1,4,15,2,2,1502,0.50575,NA,0.50575
159005,2,4,15,2,2,1502,0.2389,NA,0.2389
159006,1,4,15,2,2,1502,0.20866001,NA,0.20866001
159006,2,4,15,2,2,1502,0.7511,NA,0.7511
159006,3,4,15,2,2,1502,0.73967002,NA,0.73967002
159007,1,4,15,2,2,1502,0.39673,0.58598,0.39673
159007,2,4,15,2,2,1502,0.28181001,NA,0.28181001
159010,1,4,15,2,2,1502,0.25287,NA,0.25287
159010,2,4,15,2,2,1502,0.7089,NA,0.7089
159011,1,4,15,2,2,1502,0.21191001,NA,0.21191001
159012,1,4,15,2,2,1502,0.46076001,NA,0.46076001
159012,2,4,15,2,2,1502,0.40022,NA,0.40022
159012,3,4,15,2,2,1502,1.7455,NA,1.7455
159012,4,4,15,2,2,1502,NA,NA,NA
159013,1,4,15,2,2,1503,1.3748,NA,1.3748
159013,2,4,15,2,2,1503,0.48083999,NA,0.48083999
159013,3,4,15,2,2,1503,0.48527002,NA,0.48527002
159014,1,4,15,2,2,1503,0.85067002,NA,0.85067002
159014,2,4,15,2,2,1503,0.71243999,NA,0.71243999
159015,1,4,15,2,2,1503,0.58932998,NA,0.58932998
159015,2,4,15,2,2,1503,0.7996,NA,0.7996
159015,3,4,15,2,2,1503,0.79202998,NA,0.79202998
159016,1,4,15,2,2,1503,0.81066001,NA,0.81066001
159016,2,4,15,2,2,1503,0.46497002,NA,0.46497002
159016,3,4,15,2,2,1503,0.83657002,NA,0.83657002
159017,1,4,15,2,2,1503,0.13123,0.21089,0.13123
159017,2,4,15,2,2,1503,0.42447002,0.95737,0.42447002
159017,3,4,15,2,2,1503,0.38325,NA,0.38325
159018,1,4,15,2,2,1503,0.39073999,NA,0.39073999
159018,2,4,15,2,2,1503,1.2215,NA,1.2215
159018,3,4,15,2,2,1503,0.50513999,NA,0.50513999
159019,1,4,15,2,2,1503,0.069646997,NA,0.069646997
159019,2,4,15,2,2,1503,0.47347998,NA,0.47347998
159019,3,4,15,2,2,1503,0.43001001,NA,0.43001001
159021,1,4,15,2,2,1503,2.5502,NA,2.5502
159021,2,4,15,2,2,1503,1.8354,NA,1.8354
159021,3,4,15,2,2,1503,0.98192998,NA,0.98192998
159022,1,4,15,2,2,1503,2.8486,NA,2.8486
159022,2,4,15,2,2,1503,0.45421001,NA,0.45421001
159022,3,4,15,2,2,1503,1.5403,NA,1.5403
159023,1,4,15,2,2,1503,1.6492,NA,1.6492
159023,2,4,15,2,2,1503,0.85025,NA,0.85025
159023,3,4,15,2,2,1503,1.0959,NA,1.0959
159025,1,4,15,2,2,1503,1.9532,NA,1.9532
159025,2,4,15,2,2,1503,1.008,NA,1.008
159026,1,4,15,2,2,1503,0.50052002,NA,0.50052002
159026,2,4,15,2,2,1503,0.31102,NA,0.31102
159027,1,4,15,2,2,1503,0.75716001,NA,0.75716001
159027,2,4,15,2,2,1503,0.74145,NA,0.74145
159028,1,4,15,2,2,1503,0.085995001,NA,0.085995001
159029,3,4,15,2,2,1503,0.15948,NA,0.15948
159032,1,4,15,2,2,1503,1.1658,NA,1.1658
159032,2,4,15,2,2,1503,1.3261,NA,1.3261
159033,1,4,15,2,2,1503,1.0857,NA,1.0857
159033,2,4,15,2,2,1503,0.76718999,NA,0.76718999
159033,3,4,15,2,2,1503,0.44748999,NA,0.44748999
159034,1,4,15,2,2,1503,0.87860996,NA,0.87860996
159034,2,4,15,2,2,1503,1.766,NA,1.766
159034,3,4,15,2,2,1503,0.26563999,NA,0.26563999
159035,1,4,15,2,2,1503,1.488,NA,1.488
159036,1,4,15,2,1,1506,NA,NA,NA
159037,1,4,15,2,1,1506,0.68811001,NA,0.68811001
159038,1,4,15,2,1,1506,0.76337998,NA,0.76337998
159040,1,4,15,2,1,1506,NA,NA,NA
159042,1,4,15,2,1,1506,NA,NA,NA
159043,1,4,15,2,1,1506,NA,NA,NA
159049,1,4,15,2,1,1506,1.4563,NA,1.4563
159049,2,4,15,2,1,1506,NA,NA,NA
159050,1,4,15,2,1,1506,1.671,NA,1.671
159053,1,4,15,2,1,1506,0.74163999,NA,0.74163999
159053,2,4,15,2,1,1506,0.46325,NA,0.46325
159055,1,4,15,2,1,1506,0.44641001,NA,0.44641001
159056,1,4,15,2,1,1506,1.4013,NA,1.4013
159057,1,4,15,2,1,1506,1.3303,NA,1.3303
159057,3,4,15,2,1,1506,NA,NA,NA
159059,1,4,15,2,1,1506,NA,NA,NA
159059,2,4,15,2,1,1506,NA,NA,NA
159060,1,4,15,2,1,1506,NA,NA,NA
159065,1,4,15,2,1,1506,0.70236001,NA,0.70236001
159065,2,4,15,2,1,1506,1.3039,NA,1.3039
159065,3,4,15,2,1,1506,0.62131001,0.59446,0.62131001
159068,1,4,15,2,1,1506,0.74188999,NA,0.74188999
159068,2,4,15,2,1,1506,NA,NA,NA
159072,1,4,15,2,2,1509,0.62392002,NA,0.62392002
159072,2,4,15,2,2,1509,0.57326001,NA,0.57326001
159073,1,4,15,2,2,1509,0.89875,NA,0.89875
159074,1,4,15,2,2,1509,1.2298,NA,1.2298
159074,2,4,15,2,2,1509,0.73187998,NA,0.73187998
159076,1,4,15,2,2,1509,0.36762,0.32915,0.36762
159076,2,4,15,2,2,1509,0.46735,NA,0.46735
159078,1,4,15,2,2,1509,0.35033,0.34609,0.35033
159078,2,4,15,2,2,1509,0.43127998,NA,0.43127998
159078,3,4,15,2,2,1509,0.75392998,NA,0.75392998
159079,1,4,15,2,2,1509,0.9433,NA,0.9433
159081,1,4,15,2,2,1509,1.4955,NA,1.4955
159081,2,4,15,2,2,1509,0.63043999,NA,0.63043999
159082,1,4,15,2,2,1509,0.53093999,NA,0.53093999
159082,2,4,15,2,2,1509,1.4058,NA,1.4058
159082,3,4,15,2,2,1509,0.92595996,NA,0.92595996
159083,1,4,15,2,2,1509,1.4934,NA,1.4934
159083,2,4,15,2,2,1509,0.65067998,NA,0.65067998
159084,1,4,15,2,2,1510,0.76881001,NA,0.76881001
159085,1,4,15,2,2,1510,0.92519004,NA,0.92519004
159085,2,4,15,2,2,1510,0.67581001,NA,0.67581001
159085,3,4,15,2,2,1510,0.53152998,NA,0.53152998
159085,4,4,15,2,2,1510,0.52707998,NA,0.52707998
159086,1,4,15,2,2,1510,1.1185,NA,1.1185
159086,2,4,15,2,2,1510,1.4967,NA,1.4967
159086,3,4,15,2,2,1510,1.3307,NA,1.3307
159087,1,4,15,2,2,1510,0.31625,0.49851,0.31625
159087,2,4,15,2,2,1510,0.2679,0.45428,0.2679
159087,3,4,15,2,2,1510,0.67572998,NA,0.67572998
159088,1,4,15,2,2,1510,0.38088,NA,0.38088
159088,2,4,15,2,2,1510,0.7544,NA,0.7544
159088,3,4,15,2,2,1510,1.3477,NA,1.3477
159089,1,4,15,2,2,1510,0.52203999,NA,0.52203999
159089,2,4,15,2,2,1510,1.0096,NA,1.0096
159090,1,4,15,2,2,1510,0.624,NA,0.624
159090,2,4,15,2,2,1510,0.61497002,NA,0.61497002
159093,1,4,15,2,2,1510,NA,NA,NA
159093,2,4,15,2,2,1510,NA,NA,NA
159093,3,4,15,2,2,1510,NA,NA,NA
159093,4,4,15,2,2,1510,NA,NA,NA
159093,5,4,15,2,2,1510,0.335,NA,0.335
159094,1,4,15,2,2,1510,1.3645,NA,1.3645
159094,2,4,15,2,2,1510,1.7251,NA,1.7251
159094,3,4,15,2,2,1510,1.9964,NA,1.9964
159094,4,4,15,2,2,1510,NA,NA,NA
159094,5,4,15,2,2,1510,NA,NA,NA
159094,6,4,15,2,2,1510,NA,NA,NA
159094,7,4,15,2,2,1510,0.99895,NA,0.99895
159095,1,4,15,2,2,1510,0.94500996,NA,0.94500996
159095,2,4,15,2,2,1510,NA,NA,NA
159096,1,4,15,2,2,1511,1.4387,NA,1.4387
159096,2,4,15,2,2,1511,1.4715,NA,1.4715
159096,3,4,15,2,2,1511,3.462,NA,3.462
159097,1,4,15,2,2,1511,0.63776001,NA,0.63776001
159097,2,4,15,2,2,1511,0.48957002,NA,0.48957002
159097,3,4,15,2,2,1511,0.2182,NA,0.2182
159098,1,4,15,2,2,1511,0.98535996,NA,0.98535996
159098,2,4,15,2,2,1511,0.39625,NA,0.39625
159099,1,4,15,2,2,1511,2.1625,NA,2.1625
159099,2,4,15,2,2,1511,9.137,0.31214,9.137
159099,3,4,15,2,2,1511,2.3147,NA,2.3147
159100,1,4,15,2,2,1511,0.27608999,NA,0.27608999
159100,2,4,15,2,2,1511,0.24192,NA,0.24192
159100,3,4,15,2,2,1511,0.24988999,0.25329,0.24988999
159101,1,4,15,2,2,1511,0.89112998,NA,0.89112998
159101,2,4,15,2,2,1511,0.65182002,NA,0.65182002
159101,3,4,15,2,2,1511,0.85822002,NA,0.85822002
159102,1,4,15,2,2,1511,0.66951001,NA,0.66951001
159102,2,4,15,2,2,1511,0.31448999,NA,0.31448999
159105,1,4,15,2,2,1511,0.65898999,NA,0.65898999
159105,2,4,15,2,2,1511,0.36028,NA,0.36028
159106,1,4,15,2,2,1511,0.66808999,NA,0.66808999
159106,2,4,15,2,2,1511,0.73262002,NA,0.73262002
159106,3,4,15,2,2,1511,0.74437002,NA,0.74437002
159107,1,4,15,2,2,1511,2.4129,NA,2.4129
159107,2,4,15,2,2,1511,0.84607002,NA,0.84607002
159111,1,4,15,2,2,1503,0.38848999,NA,0.38848999
159111,2,4,15,2,2,1503,2.7237,NA,2.7237
159111,3,4,15,2,2,1503,0.81283999,NA,0.81283999
159112,1,4,15,2,1,1506,NA,NA,NA
159112,2,4,15,2,1,1506,NA,NA,NA
159119,1,4,15,2,2,1509,2.7325,NA,2.7325
160001,1,4,16,4,2,1626,NA,NA,NA
160003,1,4,16,4,2,1626,0.002866,NA,0.002866
160006,1,4,16,4,2,1626,0.097015002,NA,0.097015002
160006,2,4,16,4,2,1626,NA,NA,NA
160008,1,4,16,4,2,1626,0.031738,0.042342,0.031738
160008,2,4,16,4,2,1626,NA,NA,NA
160009,1,4,16,4,2,1626,0.030653,NA,0.030653
160010,1,4,16,4,2,1620,0.050885001,NA,0.050885001
160010,2,4,16,4,2,1620,0.022896001,NA,0.022896001
160010,3,4,16,4,2,1620,0.018628999,NA,0.018628999
160010,4,4,16,4,2,1620,NA,NA,NA
160010,5,4,16,4,2,1620,NA,NA,NA
160017,1,4,16,4,1,1622,0.033254999,NA,0.033254999
160017,2,4,16,4,1,1622,0.022209,NA,0.022209
160017,3,4,16,4,1,1622,0.040225,NA,0.040225
160017,4,4,16,4,1,1622,0.017478999,NA,0.017478999
160017,5,4,16,4,1,1622,NA,NA,NA
160018,1,4,16,4,1,1622,0.085825,NA,0.085825
160018,2,4,16,4,1,1622,0.047232001,NA,0.047232001
160018,3,4,16,4,1,1622,NA,NA,NA
160019,1,4,16,4,1,1622,0.016886,NA,0.016886
160019,2,4,16,4,1,1622,0.011999,0.028218,0.011999
160019,3,4,16,4,1,1622,0.019802,NA,0.019802
160019,4,4,16,4,1,1622,NA,NA,NA
160024,1,4,16,4,1,1622,0.049432999,NA,0.049432999
160024,2,4,16,4,1,1622,0.039407999,NA,0.039407999
160024,3,4,16,4,1,1622,0.030716,NA,0.030716
160024,4,4,16,4,1,1622,NA,NA,NA
160025,2,4,16,4,1,1622,0.027975,0.027975,NA
160025,3,4,16,4,1,1622,0.052110999,NA,0.052110999
160025,4,4,16,4,1,1622,NA,NA,NA
160032,1,4,16,4,1,1622,0.029882999,NA,0.029882999
160032,2,4,16,4,1,1622,0.062846997,NA,0.062846997
160032,3,4,16,4,1,1622,NA,NA,NA
160035,1,4,16,4,1,1622,0.91766904,0.10984,0.91766904
160035,2,4,16,4,1,1622,NA,NA,NA
160035,3,4,16,4,1,1622,NA,NA,NA
160036,1,4,16,4,1,1622,0.0265,NA,0.0265
160036,2,4,16,4,1,1622,0.022275999,NA,0.022275999
160036,3,4,16,4,1,1622,0.038482001,NA,0.038482001
160036,4,4,16,4,1,1622,NA,NA,NA
160041,1,4,16,4,1,1622,0.0095010002,NA,0.0095010002
160041,2,4,16,4,1,1622,0.014850999,0.019707,0.014850999
160051,1,4,16,4,2,1613,0.058984003,NA,0.058984003
160051,2,4,16,4,2,1613,0.0067650002,NA,0.0067650002
160051,3,4,16,4,2,1613,NA,NA,NA
160053,1,4,16,4,2,1613,0.075708002,NA,0.075708002
160053,2,4,16,4,2,1613,NA,NA,NA
160053,3,4,16,4,2,1613,NA,NA,NA
160054,1,4,16,4,2,1613,0.017147,0.03972,0.017147
160054,2,4,16,4,2,1613,NA,NA,NA
160054,3,4,16,4,2,1613,0.071684003,NA,0.071684003
160054,4,4,16,4,2,1613,NA,NA,NA
160055,1,4,16,4,2,1613,0.014511,NA,0.014511
160055,2,4,16,4,2,1613,0.0077879997,NA,0.0077879997
160055,3,4,16,4,2,1613,0.086817999,NA,0.086817999
160055,5,4,16,4,2,1613,NA,NA,NA
160055,6,4,16,4,2,1613,NA,NA,NA
160055,7,4,16,4,2,1613,NA,NA,NA
160056,1,4,16,4,2,1613,0.0096129997,NA,0.0096129997
160056,2,4,16,4,2,1613,0.079903003,NA,0.079903003
160057,1,4,16,4,2,1613,0.011358,0.013223,0.011358
160057,2,4,16,4,2,1613,NA,NA,NA
160057,3,4,16,4,2,1613,NA,NA,NA
160057,4,4,16,4,2,1613,NA,NA,NA
160057,5,4,16,4,2,1613,NA,NA,NA
160057,6,4,16,4,2,1613,NA,NA,NA
160058,1,4,16,4,2,1613,0.025025999,NA,0.025025999
160058,2,4,16,4,2,1613,0.039266,NA,0.039266
160058,3,4,16,4,2,1613,0.064079999,NA,0.064079999
160058,4,4,16,4,2,1613,NA,NA,NA
160058,5,4,16,4,2,1613,NA,NA,NA
