hhid,total_area_ha,total_area_gps_ha,n_plots,n_plots_valides,region,etat,zone_residence,strate,wt_wave4
109062,0.404686,0.070508002,1,1,South South,Delta,Rural,5,13230.2138671875
109064,0.809372,0.97328,2,2,South South,Delta,Rural,5,13230.2138671875
109065,2.4375,0,2,2,South South,Delta,Rural,5,13230.2138671875
109066,0.091,0,1,1,South South,Delta,Rural,5,13230.2138671875
109067,0.809372,0.83468003,2,2,South South,Delta,Rural,5,13230.2138671875
109068,0.607029,0,1,1,South South,Delta,Rural,5,13230.2138671875
109069,1.618744,0.43957002,1,1,South South,Delta,Rural,5,13230.2138671875
109071,0.809372,0.69535,1,1,South South,Delta,Rural,5,13230.2138671875
109073,0.6250290000000001,0,2,2,South South,Delta,Rural,5,4208.3154296875
109074,NA,0,1,0,South South,Delta,Rural,5,4208.3154296875
109076,1.214058,0.65427002,1,1,South South,Delta,Rural,5,4208.3154296875
109077,0.809372,0,2,2,South South,Delta,Rural,5,4208.3154296875
109078,0.809372,0,1,1,South South,Delta,Rural,5,4208.3154296875
109080,2.428116,0.29422498799999997,3,3,South South,Delta,Rural,5,4208.3154296875
109081,2.0234300000000003,0.18445,2,2,South South,Delta,Rural,5,4208.3154296875
109082,2.428116,1.30952998,3,3,South South,Delta,Rural,5,4208.3154296875
109083,1.2340579999999999,0.290951998,3,3,South South,Delta,Rural,5,4208.3154296875
109085,0.414043,0.65672798,3,3,South South,Delta,Rural,5,2997.70849609375
109086,0.407686,0.46256999,2,2,South South,Delta,Rural,5,2997.70849609375
109087,0.809372,0.73436999,3,3,South South,Delta,Rural,5,2997.70849609375
109088,0.5260918,0.6834400079999999,4,4,South South,Delta,Rural,5,2997.70849609375
109089,NA,0,1,0,South South,Delta,Rural,5,2997.70849609375
109091,2.02343,0.215657999,3,3,South South,Delta,Rural,5,2997.70849609375
109092,0.7570290000000001,0.79664001,2,2,South South,Delta,Rural,5,2997.70849609375
109093,0.404686,0.23443999,1,1,South South,Delta,Rural,5,2997.70849609375
109095,0.0104,0.029147000000000003,1,1,South South,Delta,Rural,5,2997.70849609375
109096,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109099,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109100,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109101,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109103,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109104,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109106,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109107,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109108,0.607029,0,2,2,South South,Delta,Rural,5,11179.548828125
109110,1.416401,0,2,2,South South,Delta,Rural,5,11179.548828125
109111,NA,0,1,0,South South,Delta,Rural,5,11179.548828125
109112,NA,0,1,0,South South,Delta,Rural,5,11179.548828125
109114,NA,0,1,0,South South,Delta,Rural,5,11179.548828125
109115,0.069,0,1,1,South South,Delta,Rural,5,11179.548828125
109117,NA,0,1,0,South South,Delta,Rural,5,11179.548828125
109118,0.404686,0,1,1,South South,Delta,Rural,5,11179.548828125
109119,0.202343,0.071816998,1,1,South South,Delta,Rural,5,11179.548828125
109121,NA,0,1,0,South South,Delta,Urbain,5,5326.3408203125
109122,1.821087,1.6743,1,1,South South,Delta,Urbain,5,5326.3408203125
109123,1.2140579999999999,0.74467001,2,2,South South,Delta,Urbain,5,5326.3408203125
109124,NA,0,1,0,South South,Delta,Urbain,5,5326.3408203125
109126,NA,0,1,0,South South,Delta,Urbain,5,5326.3408203125
109127,0.607029,0,2,2,South South,Delta,Urbain,5,5326.3408203125
109128,0.607029,0.276994999,3,3,South South,Delta,Urbain,5,5326.3408203125
109129,0.5260918,0,2,2,South South,Delta,Urbain,5,5326.3408203125
109130,NA,0,1,0,South South,Delta,Urbain,5,5326.3408203125
109131,NA,0,1,0,South South,Delta,Urbain,5,5326.3408203125
109132,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109133,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109134,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109135,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109136,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109137,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109139,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109141,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109142,NA,0,1,0,South South,Delta,Urbain,5,2266.82861328125
109145,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109147,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109148,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109149,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109150,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109151,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109152,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109153,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109154,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109155,NA,0,1,0,South South,Delta,Rural,5,4273.55615234375
109156,0.809372,2.1221099999999997,1,1,South South,Delta,Urbain,5,2659.214599609375
109157,0.404686,0.20205,1,1,South South,Delta,Urbain,5,2659.214599609375
109166,NA,0,1,0,South South,Delta,Rural,5,4208.3154296875
109169,0.9914807,0.486029999,5,5,South South,Delta,Rural,5,2997.70849609375
109170,0.202343,0,1,1,South South,Delta,Rural,5,3858.702392578125
109171,NA,0,1,0,South South,Delta,Rural,5,3858.702392578125
109173,0.404686,0,1,1,South South,Delta,Rural,5,11179.548828125
109176,0.202343,0,1,1,South South,Delta,Urbain,5,2266.82861328125
110001,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110002,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110003,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110004,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110005,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110006,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110007,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110008,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110009,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110010,NA,0,1,0,South East,Ebonyi,Urbain,4,5454.9150390625
110021,0.456,0.34791899800000003,4,4,South East,Ebonyi,Rural,4,8212.8515625
110022,0.0475,0.12294000000000001,1,1,South East,Ebonyi,Rural,4,8212.8515625
110023,0.076,0.152301999,2,2,South East,Ebonyi,Rural,4,8212.8515625
110024,0.0912,0.144017001,4,4,South East,Ebonyi,Rural,4,8212.8515625
110025,0.76,0.207901002,2,2,South East,Ebonyi,Rural,4,8212.8515625
110026,0.114,0.092981,1,1,South East,Ebonyi,Rural,4,8212.8515625
110027,0.171,0.12204000000000001,1,1,South East,Ebonyi,Rural,4,8212.8515625
110028,0.11399999999999999,0.09668099899999999,2,2,South East,Ebonyi,Rural,4,8212.8515625
110029,0.442,0.342192,4,4,South East,Ebonyi,Rural,4,8212.8515625
110030,0.304,0.266593999,2,2,South East,Ebonyi,Rural,4,8212.8515625
110081,0.1178,0.122056003,3,3,South East,Ebonyi,Rural,4,5140.37255859375
110082,0.323,0.344729999,3,3,South East,Ebonyi,Rural,4,5140.37255859375
110083,0.22799999999999998,0.182274999,2,2,South East,Ebonyi,Rural,4,5140.37255859375
110084,0.0095,0,1,1,South East,Ebonyi,Rural,4,5140.37255859375
110085,1.240686,0.677279999,5,5,South East,Ebonyi,Rural,4,5140.37255859375
110086,0.632686,0.437379001,3,3,South East,Ebonyi,Rural,4,5140.37255859375
110087,0.5700000000000001,0.49914,3,3,South East,Ebonyi,Rural,4,5140.37255859375
110088,0.101,0.25582000000000005,3,3,South East,Ebonyi,Rural,4,5140.37255859375
110089,0.227,0.24710200000000002,4,4,South East,Ebonyi,Rural,4,5140.37255859375
110090,0.28800000000000003,0.9116799999999999,4,4,South East,Ebonyi,Rural,4,5140.37255859375
110111,0.0494,0.067519,2,2,South East,Ebonyi,Rural,4,4841.0009765625
110112,0.1007,0.11821000200000001,4,4,South East,Ebonyi,Rural,4,4841.0009765625
110113,0.32053000000000004,0.234547001,3,3,South East,Ebonyi,Rural,4,4841.0009765625
110114,0.038,0.031662,2,2,South East,Ebonyi,Rural,4,4841.0009765625
110115,0.1482,0,3,3,South East,Ebonyi,Rural,4,4841.0009765625
110116,0.6783,0.068884998,3,3,South East,Ebonyi,Rural,4,4841.0009765625
110117,0.5,0.18469999999999998,3,3,South East,Ebonyi,Rural,4,4841.0009765625
110118,0.0955,0.143173996,4,4,South East,Ebonyi,Rural,4,4841.0009765625
110119,0.0475,0.0680630003,3,3,South East,Ebonyi,Rural,4,4841.0009765625
110120,0.11649999999999999,0.062183997799999995,5,5,South East,Ebonyi,Rural,4,4841.0009765625
110121,0.028499999999999998,0.16635,2,2,South East,Ebonyi,Rural,4,3255.982177734375
110122,0.0627,0,2,2,South East,Ebonyi,Rural,4,3255.982177734375
110123,0.651686,0.323219999,6,6,South East,Ebonyi,Rural,4,3255.982177734375
110124,0.114,0.063921002,1,1,South East,Ebonyi,Rural,4,3255.982177734375
110125,0.057,0.083106,1,1,South East,Ebonyi,Rural,4,3255.982177734375
110126,0.038,0.14459,1,1,South East,Ebonyi,Rural,4,3255.982177734375
110127,0.784686,0.23405800000000002,3,3,South East,Ebonyi,Rural,4,3255.982177734375
110128,1.164686,0.94887001,3,3,South East,Ebonyi,Rural,4,3255.982177734375
110129,0.466,1.19825,4,4,South East,Ebonyi,Rural,4,3255.982177734375
110130,0.16,0.174693999,3,3,South East,Ebonyi,Rural,4,3255.982177734375
110131,0.0703,0.219647998,3,3,South East,Ebonyi,Rural,4,2955.91015625
110132,0.505386,1.08420001,3,3,South East,Ebonyi,Rural,4,2955.91015625
110133,0.0684,0.19977699799999998,2,2,South East,Ebonyi,Rural,4,2955.91015625
110134,0.0627,0.32417900099999997,2,2,South East,Ebonyi,Rural,4,2955.91015625
110135,0.36100000000000004,0.260481009,2,2,South East,Ebonyi,Rural,4,2955.91015625
110136,0.722,0.54218,2,2,South East,Ebonyi,Rural,4,2955.91015625
110137,0.323,0.119646997,2,2,South East,Ebonyi,Rural,4,2955.91015625
110138,2.378744,2.12370996,3,3,South East,Ebonyi,Rural,4,2955.91015625
110139,0.48450000000000004,0.48392999999999997,2,2,South East,Ebonyi,Rural,4,2955.91015625
110140,0.1615,0.6750100099999999,3,3,South East,Ebonyi,Rural,4,2955.91015625
119001,0.1197,0.47923,3,3,South East,Ebonyi,Rural,4,3489.900634765625
119002,0.0494,0.21442799899999998,2,2,South East,Ebonyi,Rural,4,3489.900634765625
119003,0.1235,0.19195,3,3,South East,Ebonyi,Rural,4,3489.900634765625
119005,0.14250000000000002,0.086485999,4,4,South East,Ebonyi,Rural,4,3489.900634765625
119006,0.7695000000000001,0.30357,3,3,South East,Ebonyi,Rural,4,3489.900634765625
119008,0.18050000000000002,0.129687003,2,2,South East,Ebonyi,Rural,4,3489.900634765625
119009,0.26030000000000003,0.18808,2,2,South East,Ebonyi,Rural,4,3489.900634765625
119010,0.2605,0.41598,4,4,South East,Ebonyi,Rural,4,3489.900634765625
119011,0.23800000000000002,0.235189001,4,4,South East,Ebonyi,Rural,4,3489.900634765625
119012,0.1294,0.118756,4,4,South East,Ebonyi,Rural,4,3489.900634765625
119013,0.1577,0.46781399,3,3,South East,Ebonyi,Rural,4,3884.06005859375
119014,0.21280000000000002,0.1387,4,4,South East,Ebonyi,Rural,4,3884.06005859375
119015,0.323,0.66832999,2,2,South East,Ebonyi,Rural,4,3884.06005859375
119016,0.030400000000000003,0.049272,1,1,South East,Ebonyi,Rural,4,3884.06005859375
119017,0.1976,0.23081,2,2,South East,Ebonyi,Rural,4,3884.06005859375
119019,0.304,0.110839,3,3,South East,Ebonyi,Rural,4,3884.06005859375
119020,0.076,0.083275,1,1,South East,Ebonyi,Rural,4,3884.06005859375
119021,0.551,0.385460003,4,4,South East,Ebonyi,Rural,4,3884.06005859375
119022,0.1615,0.11350999999999999,1,1,South East,Ebonyi,Rural,4,3884.06005859375
119023,0.17099999999999999,0.267950998,3,3,South East,Ebonyi,Rural,4,3884.06005859375
119025,0.22610000000000002,0.21639699799999998,3,3,South East,Ebonyi,Rural,4,2601.310302734375
119026,0.4845,0.204939,4,4,South East,Ebonyi,Rural,4,2601.310302734375
119027,0.480686,0.063746997,3,3,South East,Ebonyi,Rural,4,2601.310302734375
119028,0.0475,0.033480001,2,2,South East,Ebonyi,Rural,4,2601.310302734375
119029,0.1235,0.090454999,3,3,South East,Ebonyi,Rural,4,2601.310302734375
119030,0.038,0.054876000999999994,2,2,South East,Ebonyi,Rural,4,2601.310302734375
119031,1.136186,0.45849999999999996,4,4,South East,Ebonyi,Rural,4,2601.310302734375
119032,0.689686,0.298012999,3,3,South East,Ebonyi,Rural,4,2601.310302734375
119033,0.23800000000000002,0.27970201100000003,3,3,South East,Ebonyi,Rural,4,2601.310302734375
119034,0.47500000000000003,0.535916998,2,2,South East,Ebonyi,Rural,4,2601.310302734375
119035,0.0532,0.028960001,2,2,South East,Ebonyi,Rural,4,2732.971923828125
119036,0.1159,0.084570999,3,3,South East,Ebonyi,Rural,4,2732.971923828125
119037,0.18430000000000002,0.052578998,4,4,South East,Ebonyi,Rural,4,2732.971923828125
119038,0.0228,0.025284,1,1,South East,Ebonyi,Rural,4,2732.971923828125
119040,0.266,0.201284001,3,3,South East,Ebonyi,Rural,4,2732.971923828125
119041,0.4028,0.51283699,2,2,South East,Ebonyi,Rural,4,2732.971923828125
119043,0.041800000000000004,0.119772001,3,3,South East,Ebonyi,Rural,4,2732.971923828125
119044,0.14250000000000002,0.086842999,2,2,South East,Ebonyi,Rural,4,2732.971923828125
119045,0.266,0.170027999,2,2,South East,Ebonyi,Rural,4,2732.971923828125
119046,0.0532,0.15784500099999998,3,3,South East,Ebonyi,Rural,4,2732.971923828125
119047,0.532,0.182584998,3,3,South East,Ebonyi,Rural,4,9609.2900390625
119048,0.228,0.3098,2,2,South East,Ebonyi,Rural,4,9609.2900390625
119049,2.71161,1.16765,3,3,South East,Ebonyi,Rural,4,9609.2900390625
119050,0.921472,0.22727,4,4,South East,Ebonyi,Rural,4,9609.2900390625
119052,0.822686,0.191710999,3,3,South East,Ebonyi,Rural,4,9609.2900390625
119053,0.551,0.10530199900000001,2,2,South East,Ebonyi,Rural,4,9609.2900390625
119054,0.627,0.338501,3,3,South East,Ebonyi,Rural,4,9609.2900390625
119055,0.0475,0.040664999,1,1,South East,Ebonyi,Rural,4,9609.2900390625
119057,0.65,0.459256002,4,4,South East,Ebonyi,Rural,4,9609.2900390625
119058,0.7035,1.0862100000000001,4,4,South East,Ebonyi,Rural,4,9609.2900390625
120001,0.35000000000000003,0.22318998999999998,3,3,South South,Edo,Urbain,5,1792.110595703125
120002,0.05,0,1,1,South South,Edo,Urbain,5,1792.110595703125
120003,NA,0,1,0,South South,Edo,Urbain,5,1792.110595703125
120004,0.03,0.02885,1,1,South South,Edo,Urbain,5,1792.110595703125
120005,0.0815,0.104301999,2,2,South South,Edo,Urbain,5,1792.110595703125
120006,0.25,0,3,3,South South,Edo,Urbain,5,1792.110595703125
120007,0.1,0,1,1,South South,Edo,Urbain,5,1792.110595703125
120008,NA,0,1,0,South South,Edo,Urbain,5,1792.110595703125
120010,0.1539,0.0048369999,3,3,South South,Edo,Urbain,5,1792.110595703125
120041,0.6239999999999999,1.219349003,3,3,South South,Edo,Rural,5,5992.11669921875
120042,0.0455,0.200586,2,2,South South,Edo,Rural,5,5992.11669921875
120043,0.24699999999999997,0.415246,3,3,South South,Edo,Rural,5,5992.11669921875
120044,0.156,0.154501001,3,3,South South,Edo,Rural,5,5992.11669921875
120045,0.078,0.045479001,2,2,South South,Edo,Rural,5,5992.11669921875
120046,0.065,0.07922499999999999,2,2,South South,Edo,Rural,5,5992.11669921875
120047,0.45499999999999996,0.48172399999999993,2,2,South South,Edo,Rural,5,5992.11669921875
120048,0.404686,0.147283,1,1,South South,Edo,Rural,5,5992.11669921875
120049,0.404686,0.35887199999999997,1,1,South South,Edo,Rural,5,5992.11669921875
120050,0.729686,0.37456899,3,3,South South,Edo,Rural,5,5992.11669921875
120051,2.83,1.45837,4,4,South South,Edo,Rural,5,3267.872802734375
120052,1.6190579999999999,1.147857001,4,4,South South,Edo,Rural,5,3267.872802734375
120053,1.269,0.684178,3,3,South South,Edo,Rural,5,3267.872802734375
120054,0.714,0.40570998999999996,2,2,South South,Edo,Rural,5,3267.872802734375
120055,0.2365,0.158884,3,3,South South,Edo,Rural,5,3267.872802734375
120056,0.8757,0.150679998,6,6,South South,Edo,Rural,5,3267.872802734375
120057,0.27615,0.16267099599999998,5,5,South South,Edo,Rural,5,3267.872802734375
120058,0.9380059999999999,1.02848,6,6,South South,Edo,Rural,5,3267.872802734375
120059,2.9385,0.64531201,4,4,South South,Edo,Rural,5,3267.872802734375
120060,1.39364,1.39363999,2,2,South South,Edo,Rural,5,3267.872802734375
120091,0.46,0.47536001,2,2,South South,Edo,Rural,5,1315.0228271484375
120092,NA,0,1,0,South South,Delta,Urbain,5,1315.0228271484375
120093,1.53,1.03481001,3,3,South South,Edo,Rural,5,1315.0228271484375
120094,0.44999999999999996,0.40798999999999996,2,2,South South,Edo,Rural,5,1315.0228271484375
120099,0.44999999999999996,0.38852000999999997,2,2,South South,Edo,Rural,5,1315.0228271484375
120100,0.6000000000000001,0.55426999,2,2,South South,Edo,Rural,5,1315.0228271484375
129001,0.01,0,1,1,South South,Edo,Rural,5,3731.06982421875
129002,0.015,0.38073398999999997,2,2,South South,Edo,Rural,5,3731.06982421875
129003,0.1755,1.73191001,2,2,South South,Edo,Rural,5,3731.06982421875
129005,NA,0,1,0,South South,Edo,Rural,5,3731.06982421875
129006,0.1351,0.582912998,4,4,South South,Edo,Rural,5,3731.06982421875
129007,NA,0,1,0,South South,Edo,Rural,5,3731.06982421875
129009,0.058499999999999996,0,1,1,South South,Edo,Rural,5,3731.06982421875
129010,0.12636,0.036642001,2,2,South South,Edo,Rural,5,3731.06982421875
129011,0.058499999999999996,0,1,1,South South,Edo,Rural,5,3731.06982421875
129012,NA,0,1,0,South South,Edo,Rural,5,3731.06982421875
129013,NA,0,1,0,South South,Edo,Urbain,5,2138.498046875
129014,0.006,0.090566998,1,1,South South,Edo,Urbain,5,2138.498046875
129015,NA,0,1,0,South South,Edo,Urbain,5,2138.498046875
129016,NA,0,1,0,South South,Edo,Urbain,5,2138.498046875
129017,0.15897,0.074833002,1,1,South South,Edo,Urbain,5,2138.498046875
129020,0.01,0,1,1,South South,Edo,Urbain,5,2138.498046875
129021,1.2479999999999998,0.691676009,3,3,South South,Edo,Urbain,5,2138.498046875
129022,NA,0,1,0,South South,Edo,Urbain,5,2138.498046875
129023,0.409686,0,2,2,South South,Edo,Urbain,5,2138.498046875
129024,NA,0,1,0,South South,Edo,Urbain,5,2138.498046875
129025,0.035,0.048016999000000005,2,2,South South,Edo,Urbain,5,1765.3812255859375
129026,0.02,0.021963999999999997,1,1,South South,Edo,Urbain,5,1765.3812255859375
129027,0.101,0.09943600300000001,3,3,South South,Edo,Urbain,5,1765.3812255859375
129028,0.1881,0.2823179977,9,9,South South,Edo,Urbain,5,1765.3812255859375
129029,0.13449999999999998,0.325701,2,2,South South,Edo,Urbain,5,1765.3812255859375
129030,0.32499999999999996,0.19397600199999998,2,2,South South,Edo,Urbain,5,1765.3812255859375
129031,0.5725,0.357004,4,4,South South,Edo,Urbain,5,1765.3812255859375
129032,12.545266,2.71969999,8,8,South South,Edo,Urbain,5,1765.3812255859375
129033,2.428116,0,2,2,South South,Edo,Urbain,5,1765.3812255859375
129034,11.331208,0.454760997,5,5,South South,Edo,Urbain,5,1765.3812255859375
129038,0.10300000000000001,0.05518300200000001,3,3,South South,Edo,Rural,5,4737.62646484375
129039,1.1749999999999998,0.348797998,3,3,South South,Edo,Rural,5,4737.62646484375
129040,1.9940579999999999,0.238016997,5,5,South South,Edo,Rural,5,4737.62646484375
129041,0.07999999999999999,0.0357470013,3,3,South South,Edo,Rural,5,4737.62646484375
129042,0.835372,0.13418000200000002,3,3,South South,Edo,Rural,5,4737.62646484375
129043,0.0416,0.93655999,4,4,South South,Edo,Rural,5,4737.62646484375
129044,3.5157760000000002,4.471862977,9,9,South South,Edo,Rural,5,4737.62646484375
129046,1.933744,0.777820002,4,4,South South,Edo,Rural,5,4737.62646484375
129047,0.026,0.021058,1,1,South South,Edo,Rural,5,4737.62646484375
