"identifiant_menage","region","etat","lga","zone_residence","ea","cluster","strate","poids_menage","identifiant_parcelle","superficie_declaree","superficie_gps_m2","superficie_parcelle","unite_superficie","mode_acquisition","superficie_ha_standard","superficie_ha_heaps","superficie_ha_ridges","superficie_ha_stands","superficie_ha","superficie_gps_ha","outlier_superficie","superficie_ha_propre"
339043,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,2,1472.9,161.53,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.016153,FALSE,0.404686
339043,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,3,103.16,90.989998,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.0090989998,FALSE,0.404686
339043,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,4,2820.4,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
339044,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,1,NA,4166.2002,3,5,"héritage",1.214058,NA,NA,NA,1.214058,0.41662002,FALSE,1.214058
339045,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,1,135.46,182.28,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.018228,FALSE,0.809372
339045,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,2,NA,1002.7,1,5,"propriété pleine",0.404686,NA,NA,NA,0.404686,0.10027,FALSE,0.404686
339045,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,3,NA,1872.4,1,5,"métayage",0.404686,NA,NA,NA,0.404686,0.18724,FALSE,0.404686
339045,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,4,NA,2106.3999,1,5,"métayage",0.404686,NA,NA,NA,0.404686,0.21063999,FALSE,0.404686
339045,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,5,NA,304.82001,1,5,"métayage",0.404686,NA,NA,NA,0.404686,0.030482001,FALSE,0.404686
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,1,NA,1447.5,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.14475,FALSE,0.809372
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,2,NA,1582.8,2,5,"propriété pleine",0.809372,NA,NA,NA,0.809372,0.15828,FALSE,0.809372
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,3,NA,1594.2,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.15942,FALSE,0.404686
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,4,NA,1064.4,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.10644,FALSE,0.404686
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,5,NA,1931.9,2,5,"propriété pleine",0.809372,NA,NA,NA,0.809372,0.19319,FALSE,0.809372
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,6,NA,1360.9,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.13609,FALSE,0.404686
339046,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,7,NA,1973.6,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.19736,FALSE,0.809372
339047,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,1,NA,7891.6001,4,5,"héritage",1.618744,NA,NA,NA,1.618744,0.78916001,FALSE,1.618744
339047,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,2,NA,5322.2002,3,5,"héritage",1.214058,NA,NA,NA,1.214058,0.53222002,FALSE,1.214058
339047,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,3,NA,3057,3,5,"prêt",1.214058,NA,NA,NA,1.214058,0.3057,FALSE,1.214058
339047,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,4,NA,1304,3,5,"héritage",1.214058,NA,NA,NA,1.214058,0.1304,FALSE,1.214058
339047,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,5,NA,4607.8999,6,5,"métayage",2.428116,NA,NA,NA,2.428116,0.46078999,FALSE,2.428116
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,1,NA,1300.3,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.13003,FALSE,0.404686
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,2,NA,4055.2,3,5,"héritage",1.214058,NA,NA,NA,1.214058,0.40552,FALSE,1.214058
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,3,3106.9,NA,2,5,"héritage",0.809372,NA,NA,NA,0.809372,NA,FALSE,0.809372
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,4,NA,1394.2,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.13942,FALSE,0.809372
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,5,NA,5055.7998,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.50557998,FALSE,0.404686
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,6,1204.8,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,7,759.96,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
339048,"North West","Rivers",3321,"Rural",118,"3321-118",3,11026.5283203125,8,664.43,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
340032,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,NA,13995,4,6,"héritage",4,NA,NA,NA,4,1.3995,FALSE,4
340032,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,13110,3,6,"héritage",3,NA,NA,NA,3,1.311,FALSE,3
340032,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,3,NA,14302,3,6,"héritage",3,NA,NA,NA,3,1.4302,FALSE,3
340033,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,NA,4563,1,5,"communautaire",0.404686,NA,NA,NA,0.404686,0.4563,FALSE,0.404686
340033,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,5429.5,1.5,5,"communautaire",0.607029,NA,NA,NA,0.607029,0.54295,FALSE,0.607029
340034,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340035,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,NA,10061,1,6,"prêt",1,NA,NA,NA,1,1.0061,FALSE,1
340035,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,7408.5,0.8,6,"prêt",0.8,NA,NA,NA,0.8,0.74085,FALSE,0.8
340036,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,NA,3631.6001,0.7,5,"prêt",0.2832802,NA,NA,NA,0.2832802,0.36316001,FALSE,0.2832802
340036,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,2251.2,0.6,5,"prêt",0.2428116,NA,NA,NA,0.2428116,0.22512,FALSE,0.2428116
340036,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,3,NA,10895,2,5,"prêt",0.809372,NA,NA,NA,0.809372,1.0895,FALSE,0.809372
340037,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,NA,4512.7002,1,5,"propriété pleine",0.404686,NA,NA,NA,0.404686,0.45127002,FALSE,0.404686
340037,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,15110,3.5,5,"propriété pleine",1.416401,NA,NA,NA,1.416401,1.511,FALSE,1.416401
340037,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,3,NA,13689,3,5,"prêt",1.214058,NA,NA,NA,1.214058,1.3689,FALSE,1.214058
340038,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,34563,NA,200.2,7,"héritage",0.02002,NA,NA,NA,0.02002,NA,FALSE,0.02002
340039,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,1,NA,37784,3.78,6,"communautaire",3.78,NA,NA,NA,3.78,3.7784,FALSE,3.78
340039,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,5092.5,1,5,"communautaire",0.404686,NA,NA,NA,0.404686,0.50925,FALSE,0.404686
340040,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,2,NA,4939.5,1.5,5,"communautaire",0.607029,NA,NA,NA,0.607029,0.49395,FALSE,0.607029
340040,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,3,NA,5512,1.5,5,"héritage",0.607029,NA,NA,NA,0.607029,0.5512,FALSE,0.607029
340040,"North East","Sokoto",3405,"Rural",456,"3405-456",2,6382.94580078125,4,NA,8458.2998,2,5,"communautaire",0.809372,NA,NA,NA,0.809372,0.84582998,FALSE,0.809372
340051,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,6432.1001,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.64321001,FALSE,0.809372
340051,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,2000.7,1.5,5,"héritage",0.607029,NA,NA,NA,0.607029,0.20007,FALSE,0.607029
340052,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,4551.7998,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.45517998,FALSE,0.404686
340052,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,7130.3999,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.71303999,FALSE,0.404686
340052,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,15035,3,5,"location",1.214058,NA,NA,NA,1.214058,1.5035,FALSE,1.214058
340053,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,4006.8999,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.40068999,FALSE,0.404686
340053,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,10409,2,5,"héritage",0.809372,NA,NA,NA,0.809372,1.0409,FALSE,0.809372
340053,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,1455.5,1455.5,7,"héritage",0.14555,NA,NA,NA,0.14555,0.14555,FALSE,0.14555
340054,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,5683.8999,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.56838999,FALSE,0.404686
340054,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,4500.2998,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.45002998,FALSE,0.404686
340054,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
340054,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,4,NA,1005,1005,7,"héritage",0.1005,NA,NA,NA,0.1005,0.1005,FALSE,0.1005
340056,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,5032.8999,1.5,5,"héritage",0.607029,NA,NA,NA,0.607029,0.50328999,FALSE,0.607029
340056,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,5876.6001,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.58766001,FALSE,0.809372
340057,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,10971,2,5,"héritage",0.809372,NA,NA,NA,0.809372,1.0971,FALSE,0.809372
340057,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,2142.6001,0.5,5,"héritage",0.202343,NA,NA,NA,0.202343,0.21426001,FALSE,0.202343
340057,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,2241.7,0.5,5,"héritage",0.202343,NA,NA,NA,0.202343,0.22417,FALSE,0.202343
340058,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,5433.2998,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.54332998,FALSE,0.809372
340058,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,3122.8999,3122.9,7,"héritage",0.31229,NA,NA,NA,0.31229,0.31228999,FALSE,0.31229
340058,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,3597.8,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.35978,FALSE,0.404686
340059,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
340059,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,2,NA,NA,2,5,"héritage",0.809372,NA,NA,NA,0.809372,NA,FALSE,0.809372
340059,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,NA,2,5,"héritage",0.809372,NA,NA,NA,0.809372,NA,FALSE,0.809372
340060,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,1,NA,4813.6001,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.48136001,FALSE,0.404686
340060,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,3,NA,10428,2,5,"héritage",0.809372,NA,NA,NA,0.809372,1.0428,FALSE,0.809372
340060,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,4,NA,1861.4,1861.4,7,"héritage",0.18614,NA,NA,NA,0.18614,0.18614,FALSE,0.18614
340060,"North East","Sokoto",3412,"Rural",156,"3412-156",2,2737.83325195312,5,NA,NA,320,7,"propriété pleine",0.032,NA,NA,NA,0.032,NA,FALSE,0.032
340081,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,1,NA,397.79999,397.8,7,"propriété pleine",0.03978,NA,NA,NA,0.03978,0.039779999,FALSE,0.03978
340081,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,2,NA,NA,1,5,"propriété pleine",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
340081,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,4,NA,NA,1,5,"propriété pleine",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
340082,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340083,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340084,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340085,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340086,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,1,NA,7414.2998,0.8,6,"location",0.8,NA,NA,NA,0.8,0.74142998,FALSE,0.8
340087,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,1,NA,NA,2,5,"propriété pleine",0.809372,NA,NA,NA,0.809372,NA,FALSE,0.809372
340087,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,2,NA,28527,2.5,6,"location",2.5,NA,NA,NA,2.5,2.8527,FALSE,2.5
340088,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,1,NA,NA,1,6,"métayage",1,NA,NA,NA,1,NA,FALSE,1
340088,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,2,NA,NA,1,6,"métayage",1,NA,NA,NA,1,NA,FALSE,1
340089,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,1,NA,17034,2,6,"prêt",2,NA,NA,NA,2,1.7034,FALSE,2
340089,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,2,NA,NA,1,6,"prêt",1,NA,NA,NA,1,NA,FALSE,1
340090,"North East","Sokoto",3408,"Rural",870,"3408-870",2,3191.41259765625,1,NA,NA,1,6,"location",1,NA,NA,NA,1,NA,FALSE,1
349002,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,31002,3,6,"location",3,NA,NA,NA,3,3.1002,FALSE,3
349002,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,NA,9911,3,6,"location",3,NA,NA,NA,3,0.9911,FALSE,3
349003,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,10301,1,6,"location",1,NA,NA,NA,1,1.0301,FALSE,1
349004,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,48203,2,5,"propriété pleine",0.809372,NA,NA,NA,0.809372,4.8203,FALSE,0.809372
349004,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,NA,33564,3,5,"propriété pleine",1.214058,NA,NA,NA,1.214058,3.3564,FALSE,1.214058
349005,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,9353.2998,2,5,"propriété pleine",0.809372,NA,NA,NA,0.809372,0.93532998,FALSE,0.809372
349005,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,NA,14311,3.5,5,"héritage",1.416401,NA,NA,NA,1.416401,1.4311,FALSE,1.416401
349007,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,NA,4,5,"héritage",1.618744,NA,NA,NA,1.618744,NA,FALSE,1.618744
349008,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,12180,3,5,"héritage",1.214058,NA,NA,NA,1.214058,1.218,FALSE,1.214058
349008,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,9309.4,484.60001,484.6,7,"héritage",0.04846,NA,NA,NA,0.04846,0.048460001,FALSE,0.04846
349009,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,1139,0.5,5,"héritage",0.202343,NA,NA,NA,0.202343,0.1139,FALSE,0.202343
349010,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,33967,2,6,"héritage",2,NA,NA,NA,2,3.3967,FALSE,2
349010,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,NA,20367,2,6,"héritage",2,NA,NA,NA,2,2.0367,FALSE,2
349010,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,3,NA,19118,1.5,6,"héritage",1.5,NA,NA,NA,1.5,1.9118,FALSE,1.5
349011,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,6782.7002,1.5,5,"héritage",0.607029,NA,NA,NA,0.607029,0.67827002,FALSE,0.607029
349011,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,NA,13789,1,6,"propriété pleine",1,NA,NA,NA,1,1.3789,FALSE,1
349012,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,1,NA,8235.9004,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.82359004,FALSE,0.809372
349012,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,2,NA,7056.3999,1.5,5,"héritage",0.607029,NA,NA,NA,0.607029,0.70563999,FALSE,0.607029
349012,"North East","Sokoto",3401,"Rural",370,"3401-370",2,9549.8525390625,3,NA,NA,150,1,"propriété pleine",NA,0.024,NA,NA,0.024,NA,FALSE,0.024
349014,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,10459,1,6,"héritage",1,NA,NA,NA,1,1.0459,FALSE,1
349014,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,14914,3.5,5,"héritage",1.416401,NA,NA,NA,1.416401,1.4914,FALSE,1.416401
349015,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,28242,2,6,"héritage",2,NA,NA,NA,2,2.8242,FALSE,2
349015,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,1845.5,1845.5,7,"héritage",0.18455,NA,NA,NA,0.18455,0.18455,FALSE,0.18455
349016,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,6045.6001,1,6,"communautaire",1,NA,NA,NA,1,0.60456001,FALSE,1
349016,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,1899.9,1,5,"héritage",0.404686,NA,NA,NA,0.404686,0.18999,FALSE,0.404686
349017,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,11661,1,5,"héritage",0.404686,NA,NA,NA,0.404686,1.1661,FALSE,0.404686
349018,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,9209,2,5,"héritage",0.809372,NA,NA,NA,0.809372,0.9209,FALSE,0.809372
349018,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,14837,3,5,"héritage",1.214058,NA,NA,NA,1.214058,1.4837,FALSE,1.214058
349019,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,16244,4.5,5,"héritage",1.821087,NA,NA,NA,1.821087,1.6244,FALSE,1.821087
349019,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,1935.6,0.5,5,"héritage",0.202343,NA,NA,NA,0.202343,0.19356,FALSE,0.202343
349020,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,9794.2998,2.5,5,"héritage",1.011715,NA,NA,NA,1.011715,0.97942998,FALSE,1.011715
349020,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,11499,3,5,"héritage",1.214058,NA,NA,NA,1.214058,1.1499,FALSE,1.214058
349021,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,11410,NA,1,6,"communautaire",1,NA,NA,NA,1,NA,FALSE,1
349021,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,14394,NA,1,5,"communautaire",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
349022,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,31616,3,6,"héritage",3,NA,NA,NA,3,3.1616,FALSE,3
349022,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,2,NA,25326,3,5,"communautaire",1.214058,NA,NA,NA,1.214058,2.5326,FALSE,1.214058
349022,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,3,NA,1231.4,1231.4,7,"communautaire",0.12314,NA,NA,NA,0.12314,0.12314,FALSE,0.12314
349024,"North East","Sokoto",3402,"Rural",72,"3402-72",2,1980.71228027344,1,NA,13378,3,5,"héritage",1.214058,NA,NA,NA,1.214058,1.3378,FALSE,1.214058
349025,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,2242.3,2242.3,7,"location",0.22423,NA,NA,NA,0.22423,0.22423,FALSE,0.22423
349025,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,2,NA,473.64999,473.65,2,"héritage",NA,NA,1.8946,NA,1.8946,0.047364999,FALSE,1.8946
349026,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,770.35999,0.5,5,"location",0.202343,NA,NA,NA,0.202343,0.077035999,FALSE,0.202343
349026,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,2,NA,2611.8,1,5,"location",0.404686,NA,NA,NA,0.404686,0.26118,FALSE,0.404686
349027,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,7952.7002,2,5,"location",0.809372,NA,NA,NA,0.809372,0.79527002,FALSE,0.809372
349028,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,15436,3,5,"location",1.214058,NA,NA,NA,1.214058,1.5436,FALSE,1.214058
349028,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,2,NA,15902,4,5,"location",1.618744,NA,NA,NA,1.618744,1.5902,FALSE,1.618744
349028,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,3,NA,5661.8999,2,5,"location",0.809372,NA,NA,NA,0.809372,0.56618999,FALSE,0.809372
349028,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,4,NA,7779.8999,2,5,"location",0.809372,NA,NA,NA,0.809372,0.77798999,FALSE,0.809372
349029,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,1039.5,1039.5,7,"propriété pleine",0.10395,NA,NA,NA,0.10395,0.10395,FALSE,0.10395
349030,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,7094.7998,1,5,"métayage",0.404686,NA,NA,NA,0.404686,0.70947998,FALSE,0.404686
349030,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,2,NA,5394.1001,1,5,"métayage",0.404686,NA,NA,NA,0.404686,0.53941001,FALSE,0.404686
349030,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,4,NA,1054.4,1054.4,7,"métayage",0.10544,NA,NA,NA,0.10544,0.10544,FALSE,0.10544
349031,"North East","Sokoto",3402,"Rural",768,"3402-768",2,1328.00854492188,1,NA,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
