"hhid","zone","state","lga","sector","ea","cropcode","crop_name","crop_type","wt_wave4","area_type"
50033,2,5,502,2,3878,1080,"maize","céréale",3350.51025390625,"rural"
50033,2,5,502,2,3878,1100,"millet/maiwa","céréale",3350.51025390625,"rural"
50033,2,5,502,2,3878,1110,"rice","céréale",3350.51025390625,"rural"
50034,2,5,502,2,3878,1010,"beans/cowpea","légumineuse",3350.51025390625,"rural"
50034,2,5,502,2,3878,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50034,2,5,502,2,3878,1080,"maize","céréale",3350.51025390625,"rural"
50034,2,5,502,2,3878,2220,"soya beans","légumineuse",3350.51025390625,"rural"
50035,2,5,502,2,3878,1060,"ground nut/peanuts","légumineuse",3350.51025390625,"rural"
50035,2,5,502,2,3878,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50035,2,5,502,2,3878,1080,"maize","céréale",3350.51025390625,"rural"
50035,2,5,502,2,3878,1110,"rice","céréale",3350.51025390625,"rural"
50036,2,5,502,2,3878,1010,"beans/cowpea","légumineuse",3350.51025390625,"rural"
50036,2,5,502,2,3878,1060,"ground nut/peanuts","légumineuse",3350.51025390625,"rural"
50036,2,5,502,2,3878,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50036,2,5,502,2,3878,1080,"maize","céréale",3350.51025390625,"rural"
50036,2,5,502,2,3878,1110,"rice","céréale",3350.51025390625,"rural"
50036,2,5,502,2,3878,2220,"soya beans","légumineuse",3350.51025390625,"rural"
50037,2,5,502,2,0,1010,"beans/cowpea","légumineuse",3350.51025390625,"rural"
50037,2,5,502,2,0,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50037,2,5,502,2,0,1080,"maize","céréale",3350.51025390625,"rural"
50037,2,5,502,2,0,1110,"rice","céréale",3350.51025390625,"rural"
50037,2,5,502,2,0,2120,"okro","autres",3350.51025390625,"rural"
50037,2,5,502,2,0,2220,"soya beans","légumineuse",3350.51025390625,"rural"
50038,2,5,502,2,3878,1010,"beans/cowpea","légumineuse",3350.51025390625,"rural"
50038,2,5,502,2,3878,1060,"ground nut/peanuts","légumineuse",3350.51025390625,"rural"
50038,2,5,502,2,3878,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50038,2,5,502,2,3878,1080,"maize","céréale",3350.51025390625,"rural"
50039,2,5,502,2,3878,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50039,2,5,502,2,3878,1100,"millet/maiwa","céréale",3350.51025390625,"rural"
50040,2,5,502,2,3878,1010,"beans/cowpea","légumineuse",3350.51025390625,"rural"
50040,2,5,502,2,3878,1060,"ground nut/peanuts","légumineuse",3350.51025390625,"rural"
50040,2,5,502,2,3878,1070,"guinea corn (sorghum)","céréale",3350.51025390625,"rural"
50040,2,5,502,2,3878,1080,"maize","céréale",3350.51025390625,"rural"
50040,2,5,502,2,3878,1100,"millet/maiwa","céréale",3350.51025390625,"rural"
50051,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50051,2,5,513,2,348,1070,"guinea corn (sorghum)","céréale",828.726806640625,"rural"
50051,2,5,513,2,348,1080,"maize","céréale",828.726806640625,"rural"
50051,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50051,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50052,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50052,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50053,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50053,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50053,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50053,2,5,513,2,348,2230,"sugar cane","autres",828.726806640625,"rural"
50054,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50054,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50054,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50055,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50055,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50055,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50056,2,5,513,2,348,1070,"guinea corn (sorghum)","céréale",828.726806640625,"rural"
50056,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50056,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50056,2,5,513,2,348,2040,"beeni-seed/sesame","culture de rente",828.726806640625,"rural"
50057,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50057,2,5,513,2,348,1020,"cassava","tubercule",828.726806640625,"rural"
50057,2,5,513,2,348,1070,"guinea corn (sorghum)","céréale",828.726806640625,"rural"
50057,2,5,513,2,348,1080,"maize","céréale",828.726806640625,"rural"
50057,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50057,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50057,2,5,513,2,348,2230,"sugar cane","autres",828.726806640625,"rural"
50058,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50058,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50058,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50059,2,5,513,2,348,1010,"beans/cowpea","légumineuse",828.726806640625,"rural"
50059,2,5,513,2,348,1070,"guinea corn (sorghum)","céréale",828.726806640625,"rural"
50059,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50059,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50060,2,5,513,2,348,1070,"guinea corn (sorghum)","céréale",828.726806640625,"rural"
50060,2,5,513,2,348,1100,"millet/maiwa","céréale",828.726806640625,"rural"
50060,2,5,513,2,348,1110,"rice","céréale",828.726806640625,"rural"
50060,2,5,513,2,348,2230,"sugar cane","autres",828.726806640625,"rural"
50091,2,5,508,2,984,1060,"ground nut/peanuts","légumineuse",5016.93701171875,"rural"
50091,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50091,2,5,508,2,984,1080,"maize","céréale",5016.93701171875,"rural"
50091,2,5,508,2,984,1100,"millet/maiwa","céréale",5016.93701171875,"rural"
50091,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50092,2,5,508,2,984,1010,"beans/cowpea","légumineuse",5016.93701171875,"rural"
50092,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50092,2,5,508,2,984,1080,"maize","céréale",5016.93701171875,"rural"
50092,2,5,508,2,984,2020,"bambara nut","légumineuse",5016.93701171875,"rural"
50092,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50093,2,5,508,2,984,1010,"beans/cowpea","légumineuse",5016.93701171875,"rural"
50093,2,5,508,2,984,1060,"ground nut/peanuts","légumineuse",5016.93701171875,"rural"
50093,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50093,2,5,508,2,984,1100,"millet/maiwa","céréale",5016.93701171875,"rural"
50093,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50094,2,5,508,2,984,1060,"ground nut/peanuts","légumineuse",5016.93701171875,"rural"
50094,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50094,2,5,508,2,984,1100,"millet/maiwa","céréale",5016.93701171875,"rural"
50094,2,5,508,2,984,1110,"rice","céréale",5016.93701171875,"rural"
50094,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50095,2,5,508,2,984,1010,"beans/cowpea","légumineuse",5016.93701171875,"rural"
50095,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50095,2,5,508,2,984,1100,"millet/maiwa","céréale",5016.93701171875,"rural"
50095,2,5,508,2,984,1110,"rice","céréale",5016.93701171875,"rural"
50097,2,5,508,2,984,1060,"ground nut/peanuts","légumineuse",5016.93701171875,"rural"
50097,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50097,2,5,508,2,984,1110,"rice","céréale",5016.93701171875,"rural"
50097,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50099,2,5,508,2,984,1010,"beans/cowpea","légumineuse",5016.93701171875,"rural"
50099,2,5,508,2,984,1060,"ground nut/peanuts","légumineuse",5016.93701171875,"rural"
50099,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50099,2,5,508,2,984,1080,"maize","céréale",5016.93701171875,"rural"
50099,2,5,508,2,984,1110,"rice","céréale",5016.93701171875,"rural"
50099,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50100,2,5,508,2,984,1060,"ground nut/peanuts","légumineuse",5016.93701171875,"rural"
50100,2,5,508,2,984,1070,"guinea corn (sorghum)","céréale",5016.93701171875,"rural"
50100,2,5,508,2,984,1100,"millet/maiwa","céréale",5016.93701171875,"rural"
50100,2,5,508,2,984,1110,"rice","céréale",5016.93701171875,"rural"
50100,2,5,508,2,984,2040,"beeni-seed/sesame","culture de rente",5016.93701171875,"rural"
50131,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50131,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50131,2,5,518,2,1588,1110,"rice","céréale",3646.14331054688,"rural"
50132,2,5,518,2,1588,1060,"ground nut/peanuts","légumineuse",3646.14331054688,"rural"
50132,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50132,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50132,2,5,518,2,1588,1100,"millet/maiwa","céréale",3646.14331054688,"rural"
50132,2,5,518,2,1588,1110,"rice","céréale",3646.14331054688,"rural"
50132,2,5,518,2,1588,2220,"soya beans","légumineuse",3646.14331054688,"rural"
50133,2,5,518,2,1588,1060,"ground nut/peanuts","légumineuse",3646.14331054688,"rural"
50133,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50133,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50133,2,5,518,2,1588,1100,"millet/maiwa","céréale",3646.14331054688,"rural"
50133,2,5,518,2,1588,1110,"rice","céréale",3646.14331054688,"rural"
50134,2,5,518,2,1588,1060,"ground nut/peanuts","légumineuse",3646.14331054688,"rural"
50134,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50134,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50134,2,5,518,2,1588,1100,"millet/maiwa","céréale",3646.14331054688,"rural"
50135,2,5,518,2,1588,1010,"beans/cowpea","légumineuse",3646.14331054688,"rural"
50135,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50135,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50135,2,5,518,2,1588,1100,"millet/maiwa","céréale",3646.14331054688,"rural"
50135,2,5,518,2,1588,1110,"rice","céréale",3646.14331054688,"rural"
50136,2,5,518,2,1588,1060,"ground nut/peanuts","légumineuse",3646.14331054688,"rural"
50136,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50136,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50136,2,5,518,2,1588,1100,"millet/maiwa","céréale",3646.14331054688,"rural"
50136,2,5,518,2,1588,1110,"rice","céréale",3646.14331054688,"rural"
50136,2,5,518,2,1588,2220,"soya beans","légumineuse",3646.14331054688,"rural"
50137,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50138,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50138,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50138,2,5,518,2,1588,1100,"millet/maiwa","céréale",3646.14331054688,"rural"
50138,2,5,518,2,1588,2040,"beeni-seed/sesame","culture de rente",3646.14331054688,"rural"
50138,2,5,518,2,1588,2220,"soya beans","légumineuse",3646.14331054688,"rural"
50139,2,5,518,2,1588,1070,"guinea corn (sorghum)","céréale",3646.14331054688,"rural"
50139,2,5,518,2,1588,1080,"maize","céréale",3646.14331054688,"rural"
50139,2,5,518,2,1588,2220,"soya beans","légumineuse",3646.14331054688,"rural"
50140,1,31,3105,1,0,1080,"maize","céréale",3646.14331054688,"urban"
50151,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50151,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50152,2,5,518,2,1304,1070,"guinea corn (sorghum)","céréale",4832.69482421875,"rural"
50152,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50152,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50153,2,5,518,2,1304,1060,"ground nut/peanuts","légumineuse",4832.69482421875,"rural"
50153,2,5,518,2,1304,1070,"guinea corn (sorghum)","céréale",4832.69482421875,"rural"
50153,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50154,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50154,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50155,2,5,518,2,1304,1070,"guinea corn (sorghum)","céréale",4832.69482421875,"rural"
50155,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50155,2,5,518,2,1304,1110,"rice","céréale",4832.69482421875,"rural"
50155,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50156,2,5,518,2,1304,1070,"guinea corn (sorghum)","céréale",4832.69482421875,"rural"
50156,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50156,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50157,2,5,518,2,1304,1010,"beans/cowpea","légumineuse",4832.69482421875,"rural"
50157,2,5,518,2,1304,1070,"guinea corn (sorghum)","céréale",4832.69482421875,"rural"
50157,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50157,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50158,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50159,2,5,518,2,1304,1010,"beans/cowpea","légumineuse",4832.69482421875,"rural"
50159,2,5,518,2,1304,1060,"ground nut/peanuts","légumineuse",4832.69482421875,"rural"
50159,2,5,518,2,1304,1070,"guinea corn (sorghum)","céréale",4832.69482421875,"rural"
50159,2,5,518,2,1304,1080,"maize","céréale",4832.69482421875,"rural"
50159,2,5,518,2,1304,2220,"soya beans","légumineuse",4832.69482421875,"rural"
50161,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50161,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50161,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50161,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
50162,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50162,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50162,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50162,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
50163,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50163,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50163,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50164,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50164,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50164,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50164,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
50165,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50165,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50165,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50166,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50166,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50166,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50166,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
50167,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50167,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50167,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50167,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
50168,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50168,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50168,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50168,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
50169,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50169,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50169,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50170,2,5,520,2,1756,1010,"beans/cowpea","légumineuse",2241.45092773438,"rural"
50170,2,5,520,2,1756,1070,"guinea corn (sorghum)","céréale",2241.45092773438,"rural"
50170,2,5,520,2,1756,1100,"millet/maiwa","céréale",2241.45092773438,"rural"
50170,2,5,520,2,1756,2040,"beeni-seed/sesame","culture de rente",2241.45092773438,"rural"
59005,2,5,502,1,562,1060,"ground nut/peanuts","légumineuse",679.977966308594,"urban"
59005,2,5,502,1,562,1080,"maize","céréale",679.977966308594,"urban"
59005,2,5,502,1,562,1110,"rice","céréale",679.977966308594,"urban"
59005,2,5,502,1,562,2220,"soya beans","légumineuse",679.977966308594,"urban"
59006,2,5,502,1,562,1010,"beans/cowpea","légumineuse",679.977966308594,"urban"
59006,2,5,502,1,562,1080,"maize","céréale",679.977966308594,"urban"
59006,2,5,502,1,562,1110,"rice","céréale",679.977966308594,"urban"
59012,2,5,502,1,562,1070,"guinea corn (sorghum)","céréale",679.977966308594,"urban"
59012,2,5,502,1,562,1080,"maize","céréale",679.977966308594,"urban"
59012,2,5,502,1,562,1110,"rice","céréale",679.977966308594,"urban"
59013,2,5,503,2,246,1060,"ground nut/peanuts","légumineuse",1514.76452636719,"rural"
59013,2,5,503,2,246,1070,"guinea corn (sorghum)","céréale",1514.76452636719,"rural"
59013,2,5,503,2,246,1080,"maize","céréale",1514.76452636719,"rural"
59014,2,5,503,2,246,1010,"beans/cowpea","légumineuse",1514.76452636719,"rural"
59014,2,5,503,2,246,1070,"guinea corn (sorghum)","céréale",1514.76452636719,"rural"
59014,2,5,503,2,246,1080,"maize","céréale",1514.76452636719,"rural"
59015,2,5,503,2,246,1010,"beans/cowpea","légumineuse",1514.76452636719,"rural"
59015,2,5,503,2,246,1060,"ground nut/peanuts","légumineuse",1514.76452636719,"rural"
59015,2,5,503,2,246,1070,"guinea corn (sorghum)","céréale",1514.76452636719,"rural"
59015,2,5,503,2,246,1080,"maize","céréale",1514.76452636719,"rural"
59015,2,5,503,2,246,2220,"soya beans","légumineuse",1514.76452636719,"rural"
