"hhid","zone","state","lga","sector","ea","plotid","cropcode","crop_name","crop_type","wt_wave4","area_type"
159106,2,15,1511,2,1498,2,1070,"guinea corn (sorghum)","céréale",3708.1982421875,"rural"
159106,2,15,1511,2,1498,3,1100,"millet/maiwa","céréale",3708.1982421875,"rural"
159107,2,15,1511,2,1498,1,1010,"beans/cowpea","légumineuse",3708.1982421875,"rural"
159107,2,15,1511,2,1498,1,1080,"maize","céréale",3708.1982421875,"rural"
159107,2,15,1511,2,1498,2,1070,"guinea corn (sorghum)","céréale",3708.1982421875,"rural"
159111,2,15,1503,2,1076,1,1010,"beans/cowpea","légumineuse",931.742797851562,"rural"
159111,2,15,1503,2,1076,1,1080,"maize","céréale",931.742797851562,"rural"
159111,2,15,1503,2,1076,2,1010,"beans/cowpea","légumineuse",931.742797851562,"rural"
159111,2,15,1503,2,1076,2,1080,"maize","céréale",931.742797851562,"rural"
159111,2,15,1503,2,1076,3,1010,"beans/cowpea","légumineuse",931.742797851562,"rural"
159111,2,15,1503,2,1076,3,1080,"maize","céréale",931.742797851562,"rural"
159119,2,15,1509,2,388,1,1010,"beans/cowpea","légumineuse",2340.64453125,"rural"
159119,2,15,1509,2,388,1,1070,"guinea corn (sorghum)","céréale",2340.64453125,"rural"
159119,2,15,1509,2,388,1,1100,"millet/maiwa","céréale",2340.64453125,"rural"
159119,2,15,1509,2,388,1,1110,"rice","céréale",2340.64453125,"rural"
160003,4,16,1626,2,1546,1,1124,"yam, three leaved","tubercule",3215.68701171875,"rural"
160003,4,16,1626,2,1546,1,2194,"green vegetable (spinach, ugu, etc.)","autres",3215.68701171875,"rural"
160006,4,16,1626,2,1546,1,1080,"maize","céréale",3215.68701171875,"rural"
160008,4,16,1626,2,1546,1,1080,"maize","céréale",3215.68701171875,"rural"
160009,4,16,1626,2,1546,1,1080,"maize","céréale",3215.68701171875,"rural"
160009,4,16,1626,2,1546,1,2190,"pumpkin","autres",3215.68701171875,"rural"
160010,4,16,1620,2,0,1,1121,"yam, white","tubercule",3215.68701171875,"rural"
160010,4,16,1620,2,0,2,1040,"cocoyam","tubercule",3215.68701171875,"rural"
160010,4,16,1620,2,0,2,1121,"yam, white","tubercule",3215.68701171875,"rural"
160010,4,16,1620,2,0,3,1121,"yam, white","tubercule",3215.68701171875,"rural"
160017,4,16,1622,1,136,1,1121,"yam, white","tubercule",7670.607421875,"urban"
160017,4,16,1622,1,136,3,1040,"cocoyam","tubercule",7670.607421875,"urban"
160018,4,16,1622,1,136,1,1121,"yam, white","tubercule",7670.607421875,"urban"
160018,4,16,1622,1,136,1,2120,"okro","autres",7670.607421875,"urban"
160019,4,16,1622,1,136,1,1080,"maize","céréale",7670.607421875,"urban"
160019,4,16,1622,1,136,1,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160019,4,16,1622,1,136,1,2120,"okro","autres",7670.607421875,"urban"
160019,4,16,1622,1,136,2,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160019,4,16,1622,1,136,3,1080,"maize","céréale",7670.607421875,"urban"
160024,4,16,1622,1,136,1,1040,"cocoyam","tubercule",7670.607421875,"urban"
160024,4,16,1622,1,136,1,1121,"yam, white","tubercule",7670.607421875,"urban"
160024,4,16,1622,1,136,1,2120,"okro","autres",7670.607421875,"urban"
160024,4,16,1622,1,136,1,2190,"pumpkin","autres",7670.607421875,"urban"
160024,4,16,1622,1,136,2,1080,"maize","céréale",7670.607421875,"urban"
160024,4,16,1622,1,136,2,1121,"yam, white","tubercule",7670.607421875,"urban"
160024,4,16,1622,1,136,2,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160024,4,16,1622,1,136,2,2190,"pumpkin","autres",7670.607421875,"urban"
160024,4,16,1622,1,136,3,1080,"maize","céréale",7670.607421875,"urban"
160024,4,16,1622,1,136,3,1121,"yam, white","tubercule",7670.607421875,"urban"
160024,4,16,1622,1,136,3,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160024,4,16,1622,1,136,3,2190,"pumpkin","autres",7670.607421875,"urban"
160025,4,16,1622,1,136,2,1080,"maize","céréale",7670.607421875,"urban"
160025,4,16,1622,1,136,2,1121,"yam, white","tubercule",7670.607421875,"urban"
160025,4,16,1622,1,136,2,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160025,4,16,1622,1,136,2,2190,"pumpkin","autres",7670.607421875,"urban"
160025,4,16,1622,1,136,3,1080,"maize","céréale",7670.607421875,"urban"
160032,4,16,1622,1,136,1,1121,"yam, white","tubercule",7670.607421875,"urban"
160032,4,16,1622,1,136,1,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160032,4,16,1622,1,136,1,2190,"pumpkin","autres",7670.607421875,"urban"
160032,4,16,1622,1,136,2,1080,"maize","céréale",7670.607421875,"urban"
160032,4,16,1622,1,136,2,2190,"pumpkin","autres",7670.607421875,"urban"
160035,4,16,1622,1,136,1,1080,"maize","céréale",7670.607421875,"urban"
160035,4,16,1622,1,136,1,1121,"yam, white","tubercule",7670.607421875,"urban"
160035,4,16,1622,1,136,1,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160036,4,16,1622,1,136,1,1080,"maize","céréale",7670.607421875,"urban"
160036,4,16,1622,1,136,1,1121,"yam, white","tubercule",7670.607421875,"urban"
160036,4,16,1622,1,136,2,1121,"yam, white","tubercule",7670.607421875,"urban"
160036,4,16,1622,1,136,2,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160036,4,16,1622,1,136,3,1080,"maize","céréale",7670.607421875,"urban"
160041,4,16,1622,1,136,1,1080,"maize","céréale",7670.607421875,"urban"
160041,4,16,1622,1,136,1,1124,"yam, three leaved","tubercule",7670.607421875,"urban"
160041,4,16,1622,1,136,2,1080,"maize","céréale",7670.607421875,"urban"
160041,4,16,1622,1,136,2,1121,"yam, white","tubercule",7670.607421875,"urban"
160051,4,16,1613,2,440,1,1080,"maize","céréale",5379.62548828125,"rural"
160051,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160051,4,16,1613,2,440,1,1124,"yam, three leaved","tubercule",5379.62548828125,"rural"
160051,4,16,1613,2,440,1,2142,"pepper, small (rodo)","autres",5379.62548828125,"rural"
160051,4,16,1613,2,440,1,2190,"pumpkin","autres",5379.62548828125,"rural"
160051,4,16,1613,2,440,2,1080,"maize","céréale",5379.62548828125,"rural"
160051,4,16,1613,2,440,2,1121,"yam, white","tubercule",5379.62548828125,"rural"
160053,4,16,1613,2,440,1,1080,"maize","céréale",5379.62548828125,"rural"
160053,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160053,4,16,1613,2,440,1,2120,"okro","autres",5379.62548828125,"rural"
160054,4,16,1613,2,440,1,1080,"maize","céréale",5379.62548828125,"rural"
160054,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160054,4,16,1613,2,440,1,2080,"garden egg","autres",5379.62548828125,"rural"
160054,4,16,1613,2,440,1,2120,"okro","autres",5379.62548828125,"rural"
160054,4,16,1613,2,440,3,1121,"yam, white","tubercule",5379.62548828125,"rural"
160055,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160055,4,16,1613,2,440,2,1080,"maize","céréale",5379.62548828125,"rural"
160056,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160056,4,16,1613,2,440,2,1040,"cocoyam","tubercule",5379.62548828125,"rural"
160056,4,16,1613,2,440,2,1121,"yam, white","tubercule",5379.62548828125,"rural"
160056,4,16,1613,2,440,2,1124,"yam, three leaved","tubercule",5379.62548828125,"rural"
160056,4,16,1613,2,440,2,2120,"okro","autres",5379.62548828125,"rural"
160056,4,16,1613,2,440,2,2142,"pepper, small (rodo)","autres",5379.62548828125,"rural"
160056,4,16,1613,2,440,2,2190,"pumpkin","autres",5379.62548828125,"rural"
160057,4,16,1613,2,440,1,1080,"maize","céréale",5379.62548828125,"rural"
160057,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160058,4,16,1613,2,440,1,1020,"cassava","tubercule",5379.62548828125,"rural"
160058,4,16,1613,2,440,3,2120,"okro","autres",5379.62548828125,"rural"
160058,4,16,1613,2,440,3,2190,"pumpkin","autres",5379.62548828125,"rural"
160059,4,16,1613,2,440,1,1080,"maize","céréale",5379.62548828125,"rural"
160059,4,16,1613,2,440,1,1124,"yam, three leaved","tubercule",5379.62548828125,"rural"
160060,4,16,1613,2,440,1,1121,"yam, white","tubercule",5379.62548828125,"rural"
160060,4,16,1613,2,440,1,1124,"yam, three leaved","tubercule",5379.62548828125,"rural"
160060,4,16,1613,2,440,2,1080,"maize","céréale",5379.62548828125,"rural"
160144,4,16,1605,2,180,1,1121,"yam, white","tubercule",2668.826171875,"rural"
160144,4,16,1605,2,180,1,1124,"yam, three leaved","tubercule",2668.826171875,"rural"
160144,4,16,1605,2,180,2,1080,"maize","céréale",2668.826171875,"rural"
160144,4,16,1605,2,180,3,2060,"cucumber","autres",2668.826171875,"rural"
160145,4,16,1605,2,180,4,1040,"cocoyam","tubercule",2668.826171875,"rural"
160145,4,16,1605,2,180,5,1123,"water yam","tubercule",2668.826171875,"rural"
160145,4,16,1605,2,180,5,2120,"okro","autres",2668.826171875,"rural"
160146,4,16,1605,2,180,1,1040,"cocoyam","tubercule",2668.826171875,"rural"
160146,4,16,1605,2,180,1,1121,"yam, white","tubercule",2668.826171875,"rural"
160146,4,16,1605,2,180,2,1040,"cocoyam","tubercule",2668.826171875,"rural"
160146,4,16,1605,2,180,2,1121,"yam, white","tubercule",2668.826171875,"rural"
160146,4,16,1605,2,180,2,1124,"yam, three leaved","tubercule",2668.826171875,"rural"
160147,4,16,1605,2,180,2,1121,"yam, white","tubercule",2668.826171875,"rural"
160147,4,16,1605,2,180,3,1121,"yam, white","tubercule",2668.826171875,"rural"
160147,4,16,1605,2,180,7,1080,"maize","céréale",2668.826171875,"rural"
160147,4,16,1605,2,180,7,1121,"yam, white","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,1,1040,"cocoyam","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,1,1121,"yam, white","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,3,1040,"cocoyam","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,3,2190,"pumpkin","autres",2668.826171875,"rural"
160150,4,16,1605,2,180,5,1121,"yam, white","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,5,1124,"yam, three leaved","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,5,2190,"pumpkin","autres",2668.826171875,"rural"
160150,4,16,1605,2,180,6,1121,"yam, white","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,6,1124,"yam, three leaved","tubercule",2668.826171875,"rural"
160150,4,16,1605,2,180,7,1121,"yam, white","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,3,1080,"maize","céréale",2668.826171875,"rural"
160151,4,16,1605,2,180,4,1040,"cocoyam","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,4,1080,"maize","céréale",2668.826171875,"rural"
160151,4,16,1605,2,180,4,1121,"yam, white","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,7,1040,"cocoyam","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,7,1121,"yam, white","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,9,1121,"yam, white","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,9,1124,"yam, three leaved","tubercule",2668.826171875,"rural"
160151,4,16,1605,2,180,9,2190,"pumpkin","autres",2668.826171875,"rural"
160152,4,16,1605,2,180,1,1080,"maize","céréale",2668.826171875,"rural"
160152,4,16,1605,2,180,1,1121,"yam, white","tubercule",2668.826171875,"rural"
160152,4,16,1605,2,180,1,2190,"pumpkin","autres",2668.826171875,"rural"
160152,4,16,1605,2,180,2,1080,"maize","céréale",2668.826171875,"rural"
160152,4,16,1605,2,180,2,1121,"yam, white","tubercule",2668.826171875,"rural"
160152,4,16,1605,2,180,2,2190,"pumpkin","autres",2668.826171875,"rural"
160153,4,16,1605,2,180,1,1080,"maize","céréale",2668.826171875,"rural"
160153,4,16,1605,2,180,1,1121,"yam, white","tubercule",2668.826171875,"rural"
160153,4,16,1605,2,180,1,2190,"pumpkin","autres",2668.826171875,"rural"
160153,4,16,1605,2,180,3,1040,"cocoyam","tubercule",2668.826171875,"rural"
160153,4,16,1605,2,180,3,1121,"yam, white","tubercule",2668.826171875,"rural"
169001,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169002,4,16,1601,2,2484,1,1080,"maize","céréale",5979.0791015625,"rural"
169002,4,16,1601,2,2484,1,2120,"okro","autres",5979.0791015625,"rural"
169002,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169002,4,16,1601,2,2484,2,1121,"yam, white","tubercule",5979.0791015625,"rural"
169004,4,16,1601,2,2484,1,1080,"maize","céréale",5979.0791015625,"rural"
169004,4,16,1601,2,2484,1,2060,"cucumber","autres",5979.0791015625,"rural"
169004,4,16,1601,2,2484,1,2120,"okro","autres",5979.0791015625,"rural"
169004,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169004,4,16,1601,2,2484,2,2120,"okro","autres",5979.0791015625,"rural"
169004,4,16,1601,2,2484,2,2190,"pumpkin","autres",5979.0791015625,"rural"
169007,4,16,1601,2,2484,1,1080,"maize","céréale",5979.0791015625,"rural"
169007,4,16,1601,2,2484,1,1090,"melon/egusi","autres",5979.0791015625,"rural"
169007,4,16,1601,2,2484,1,2190,"pumpkin","autres",5979.0791015625,"rural"
169008,4,16,1601,2,2484,1,1080,"maize","céréale",5979.0791015625,"rural"
169008,4,16,1601,2,2484,1,2060,"cucumber","autres",5979.0791015625,"rural"
169008,4,16,1601,2,2484,1,2190,"pumpkin","autres",5979.0791015625,"rural"
169008,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169008,4,16,1601,2,2484,2,1124,"yam, three leaved","tubercule",5979.0791015625,"rural"
169008,4,16,1601,2,2484,2,2060,"cucumber","autres",5979.0791015625,"rural"
169009,4,16,1601,2,2484,1,1121,"yam, white","tubercule",5979.0791015625,"rural"
169009,4,16,1601,2,2484,1,1124,"yam, three leaved","tubercule",5979.0791015625,"rural"
169009,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169009,4,16,1601,2,2484,2,1090,"melon/egusi","autres",5979.0791015625,"rural"
169009,4,16,1601,2,2484,2,2190,"pumpkin","autres",5979.0791015625,"rural"
169010,4,16,1601,2,2484,1,1020,"cassava","tubercule",5979.0791015625,"rural"
169010,4,16,1601,2,2484,1,1040,"cocoyam","tubercule",5979.0791015625,"rural"
169010,4,16,1601,2,2484,1,1121,"yam, white","tubercule",5979.0791015625,"rural"
169010,4,16,1601,2,2484,1,2120,"okro","autres",5979.0791015625,"rural"
169010,4,16,1601,2,2484,1,2190,"pumpkin","autres",5979.0791015625,"rural"
169010,4,16,1601,2,2484,2,2190,"pumpkin","autres",5979.0791015625,"rural"
169011,4,16,1601,2,2484,1,1080,"maize","céréale",5979.0791015625,"rural"
169011,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169011,4,16,1601,2,2484,2,1124,"yam, three leaved","tubercule",5979.0791015625,"rural"
169012,4,16,1601,2,2484,1,1124,"yam, three leaved","tubercule",5979.0791015625,"rural"
169012,4,16,1601,2,2484,2,1080,"maize","céréale",5979.0791015625,"rural"
169012,4,16,1601,2,2484,2,1124,"yam, three leaved","tubercule",5979.0791015625,"rural"
169013,4,16,1602,2,234,1,1080,"maize","céréale",1329.08422851562,"rural"
169013,4,16,1602,2,234,1,1090,"melon/egusi","autres",1329.08422851562,"rural"
169013,4,16,1602,2,234,2,2190,"pumpkin","autres",1329.08422851562,"rural"
169014,4,16,1602,2,234,1,1121,"yam, white","tubercule",1329.08422851562,"rural"
169014,4,16,1602,2,234,1,1124,"yam, three leaved","tubercule",1329.08422851562,"rural"
169014,4,16,1602,2,234,2,1080,"maize","céréale",1329.08422851562,"rural"
169014,4,16,1602,2,234,2,2080,"garden egg","autres",1329.08422851562,"rural"
169016,4,16,1602,2,234,1,1080,"maize","céréale",1329.08422851562,"rural"
169016,4,16,1602,2,234,1,2120,"okro","autres",1329.08422851562,"rural"
169016,4,16,1602,2,234,1,2190,"pumpkin","autres",1329.08422851562,"rural"
169016,4,16,1602,2,234,2,1080,"maize","céréale",1329.08422851562,"rural"
169016,4,16,1602,2,234,4,1080,"maize","céréale",1329.08422851562,"rural"
169017,4,16,1602,2,234,1,1080,"maize","céréale",1329.08422851562,"rural"
169017,4,16,1602,2,234,1,1090,"melon/egusi","autres",1329.08422851562,"rural"
169017,4,16,1602,2,234,2,1080,"maize","céréale",1329.08422851562,"rural"
169018,4,16,1602,2,234,2,1080,"maize","céréale",1329.08422851562,"rural"
169018,4,16,1602,2,234,2,1090,"melon/egusi","autres",1329.08422851562,"rural"
169018,4,16,1602,2,234,2,1124,"yam, three leaved","tubercule",1329.08422851562,"rural"
169020,4,16,1602,2,234,1,1080,"maize","céréale",1329.08422851562,"rural"
169021,4,16,1602,2,234,1,1080,"maize","céréale",1329.08422851562,"rural"
169021,4,16,1602,2,234,1,1090,"melon/egusi","autres",1329.08422851562,"rural"
169021,4,16,1602,2,234,1,2120,"okro","autres",1329.08422851562,"rural"
169021,4,16,1602,2,234,1,2190,"pumpkin","autres",1329.08422851562,"rural"
169021,4,16,1602,2,234,2,1080,"maize","céréale",1329.08422851562,"rural"
169021,4,16,1602,2,234,2,2190,"pumpkin","autres",1329.08422851562,"rural"
169021,4,16,1602,2,234,3,2080,"garden egg","autres",1329.08422851562,"rural"
169021,4,16,1602,2,234,3,2142,"pepper, small (rodo)","autres",1329.08422851562,"rural"
169022,4,16,1602,2,234,1,1040,"cocoyam","tubercule",1329.08422851562,"rural"
169022,4,16,1602,2,234,1,1080,"maize","céréale",1329.08422851562,"rural"
169022,4,16,1602,2,234,1,2190,"pumpkin","autres",1329.08422851562,"rural"
169022,4,16,1602,2,234,2,1121,"yam, white","tubercule",1329.08422851562,"rural"
169022,4,16,1602,2,234,3,1020,"cassava","tubercule",1329.08422851562,"rural"
169024,4,16,1602,2,234,1,1020,"cassava","tubercule",1329.08422851562,"rural"
169024,4,16,1602,2,234,4,1080,"maize","céréale",1329.08422851562,"rural"
169024,4,16,1602,2,234,4,1121,"yam, white","tubercule",1329.08422851562,"rural"
169026,4,16,1607,2,574,1,1060,"ground nut/peanuts","légumineuse",3458.03466796875,"rural"
169026,4,16,1607,2,574,1,1080,"maize","céréale",3458.03466796875,"rural"
169026,4,16,1607,2,574,1,2190,"pumpkin","autres",3458.03466796875,"rural"
169026,4,16,1607,2,574,2,1040,"cocoyam","tubercule",3458.03466796875,"rural"
169026,4,16,1607,2,574,2,1080,"maize","céréale",3458.03466796875,"rural"
169027,4,16,1607,2,574,1,1121,"yam, white","tubercule",3458.03466796875,"rural"
169027,4,16,1607,2,574,2,1080,"maize","céréale",3458.03466796875,"rural"
169028,4,16,1607,2,574,1,1080,"maize","céréale",3458.03466796875,"rural"
169028,4,16,1607,2,574,3,1080,"maize","céréale",3458.03466796875,"rural"
169028,4,16,1607,2,574,3,1121,"yam, white","tubercule",3458.03466796875,"rural"
169028,4,16,1607,2,574,3,2194,"green vegetable (spinach, ugu, etc.)","autres",3458.03466796875,"rural"
169030,4,16,1607,2,574,1,1040,"cocoyam","tubercule",3458.03466796875,"rural"
169030,4,16,1607,2,574,1,1080,"maize","céréale",3458.03466796875,"rural"
169030,4,16,1607,2,574,1,1121,"yam, white","tubercule",3458.03466796875,"rural"
169030,4,16,1607,2,574,1,2080,"garden egg","autres",3458.03466796875,"rural"
169030,4,16,1607,2,574,2,1060,"ground nut/peanuts","légumineuse",3458.03466796875,"rural"
169030,4,16,1607,2,574,2,1080,"maize","céréale",3458.03466796875,"rural"
169030,4,16,1607,2,574,2,2190,"pumpkin","autres",3458.03466796875,"rural"
169030,4,16,1607,2,574,3,2190,"pumpkin","autres",3458.03466796875,"rural"
169033,4,16,1607,2,574,1,1121,"yam, white","tubercule",3458.03466796875,"rural"
169033,4,16,1607,2,574,1,2190,"pumpkin","autres",3458.03466796875,"rural"
169033,4,16,1607,2,574,2,1121,"yam, white","tubercule",3458.03466796875,"rural"
169035,4,16,1607,2,574,3,1040,"cocoyam","tubercule",3458.03466796875,"rural"
169035,4,16,1607,2,574,3,1060,"ground nut/peanuts","légumineuse",3458.03466796875,"rural"
