"hhid","zone","state","lga","sector","ea","area_type","wt_wave4","used_inorganic","used_npk","used_urea","used_organic","used_pesticide","used_herbicide","used_any_fertilizer","n_plots"
189070,3,18,1807,2,1754,"rural",10361.3203125,1,1,0,2,2,1,1,1
189071,3,18,1807,2,1754,"rural",10361.3203125,1,1,1,1,1,1,1,2
189072,3,18,1807,2,1754,"rural",10361.3203125,1,1,1,1,1,1,1,2
189075,3,20,2026,2,0,"rural",3779.58837890625,1,0,1,2,2,2,1,1
189080,3,18,1809,1,1098,"urban",3779.58837890625,1,1,1,1,2,2,1,1
189085,3,18,1809,1,1756,"urban",5387.49755859375,1,1,1,2,1,1,1,2
189109,3,18,1812,2,42,"rural",1754.65319824219,1,1,1,2,1,1,1,1
189110,3,18,1812,2,42,"rural",1754.65319824219,1,1,1,2,1,1,1,2
189112,3,18,1812,2,42,"rural",1754.65319824219,1,1,0,2,2,1,1,1
189116,3,18,1812,2,42,"rural",1754.65319824219,1,0,1,2,2,2,1,2
189117,3,18,1812,2,42,"rural",1754.65319824219,1,1,1,2,2,1,1,1
189118,3,18,1812,2,42,"rural",1754.65319824219,1,1,1,2,2,2,1,2
189119,3,18,1812,2,42,"rural",1754.65319824219,1,1,1,2,2,2,1,1
189120,3,18,1812,2,42,"rural",1754.65319824219,2,0,0,2,2,1,0,2
189121,3,18,1813,2,522,"rural",4606.5146484375,2,1,1,2,2,2,0,5
189122,3,18,1813,2,522,"rural",4606.5146484375,1,1,1,2,2,1,1,2
189125,3,18,1813,2,522,"rural",4606.5146484375,1,1,1,2,2,1,1,2
189126,3,18,1813,2,522,"rural",4606.5146484375,2,1,1,2,2,2,0,4
189127,3,18,1813,2,522,"rural",4606.5146484375,2,1,1,2,2,2,0,4
189128,3,18,1813,2,522,"rural",4606.5146484375,2,1,1,2,2,2,0,3
189129,3,18,1813,2,522,"rural",4606.5146484375,1,1,1,2,2,1,1,2
189130,3,18,1813,2,522,"rural",4606.5146484375,1,1,1,2,1,1,1,2
189131,3,18,1813,2,522,"rural",4606.5146484375,2,1,1,2,2,1,0,2
189132,3,18,1813,2,522,"rural",4606.5146484375,2,1,1,2,2,1,0,2
189133,3,18,1817,2,572,"rural",7476.849609375,2,1,0,2,2,2,0,3
189134,3,18,1817,2,572,"rural",7476.849609375,2,0,0,1,2,1,1,1
189136,3,18,1817,2,572,"rural",7476.849609375,1,1,1,1,1,1,1,1
189137,3,18,1817,2,572,"rural",7476.849609375,1,1,1,2,2,2,1,2
189139,3,18,1817,2,572,"rural",7476.849609375,1,1,1,2,2,1,1,3
189140,3,18,1817,2,572,"rural",7476.849609375,2,1,1,2,2,2,0,5
189141,3,18,1817,2,572,"rural",7476.849609375,1,1,1,2,2,2,1,3
189142,3,18,1817,2,572,"rural",7476.849609375,1,1,1,2,2,1,1,2
189143,3,18,1817,2,572,"rural",7476.849609375,1,1,1,2,2,2,1,7
189144,3,18,1817,2,572,"rural",7476.849609375,2,1,1,2,2,1,0,5
189147,3,18,1817,2,726,"rural",15675.4521484375,1,1,0,2,2,1,1,1
189148,3,18,1817,2,726,"rural",15675.4521484375,2,1,1,2,2,2,0,2
189149,3,18,1817,2,726,"rural",15675.4521484375,2,1,1,2,2,2,0,2
189150,3,18,1817,2,726,"rural",15675.4521484375,2,1,1,2,1,1,0,4
189151,3,18,1817,2,726,"rural",15675.4521484375,1,1,1,1,1,1,1,1
189154,3,18,1817,2,726,"rural",15675.4521484375,2,0,1,1,2,2,1,2
189155,3,18,1817,2,726,"rural",15675.4521484375,1,1,0,2,1,2,1,1
189156,3,18,1817,2,726,"rural",15675.4521484375,1,1,1,2,1,1,1,3
189157,3,18,1817,2,880,"rural",2532.90380859375,1,1,1,2,1,1,1,1
189158,3,18,1817,2,880,"rural",2532.90380859375,1,1,1,2,1,1,1,1
189159,3,18,1817,2,880,"rural",2532.90380859375,2,0,0,2,2,2,0,1
189160,3,18,1817,2,880,"rural",2532.90380859375,2,0,0,2,2,2,0,1
189162,3,18,1817,2,880,"rural",2532.90380859375,1,1,0,2,2,1,1,2
189164,3,18,1817,2,880,"rural",2532.90380859375,1,1,1,2,2,1,1,1
189165,3,18,1817,2,880,"rural",2532.90380859375,1,1,1,2,2,1,1,2
189167,3,18,1817,2,880,"rural",2532.90380859375,2,1,0,2,2,1,0,2
189168,3,18,1817,2,880,"rural",2532.90380859375,2,1,0,2,2,1,0,2
189169,3,18,1818,2,76,"rural",7941.9794921875,2,1,1,1,2,1,1,3
189170,3,18,1818,2,76,"rural",7941.9794921875,1,1,1,2,2,2,1,5
189171,3,18,1818,2,76,"rural",7941.9794921875,2,1,1,2,2,2,0,3
189173,3,18,1818,2,76,"rural",7941.9794921875,1,1,1,1,2,2,1,2
189174,3,18,1818,2,76,"rural",7941.9794921875,2,0,0,2,2,2,0,1
189175,3,18,1818,2,76,"rural",7941.9794921875,2,1,1,2,2,2,0,4
189176,3,18,1818,2,76,"rural",7941.9794921875,2,1,1,2,2,2,0,3
189178,3,18,1818,2,76,"rural",7941.9794921875,1,1,1,1,2,2,1,2
189179,3,18,1818,2,76,"rural",7941.9794921875,1,1,1,2,2,2,1,3
189180,3,18,1818,2,76,"rural",7941.9794921875,1,1,1,2,2,2,1,4
189181,3,18,1819,1,818,"urban",6567.08642578125,1,1,1,2,2,1,1,2
189184,3,18,1819,1,818,"urban",6567.08642578125,1,1,1,1,2,1,1,1
189188,3,18,1819,1,818,"urban",6567.08642578125,1,1,1,1,2,1,1,1
189192,3,18,1819,1,818,"urban",6567.08642578125,1,1,1,1,2,2,1,1
189193,3,18,1821,2,24,"rural",2228.43530273438,2,1,1,2,2,2,0,5
189194,3,18,1821,2,24,"rural",2228.43530273438,1,1,1,2,2,2,1,5
189195,3,18,1821,2,24,"rural",2228.43530273438,1,1,1,2,2,2,1,6
189196,3,18,1821,2,24,"rural",2228.43530273438,1,1,1,2,2,2,1,4
189197,3,18,1821,2,24,"rural",2228.43530273438,1,1,1,2,2,2,1,3
189199,3,18,1821,2,24,"rural",2228.43530273438,2,1,1,2,2,2,0,3
189200,3,18,1821,2,24,"rural",2228.43530273438,1,1,1,1,2,2,1,2
189202,3,18,1821,2,24,"rural",2228.43530273438,1,1,1,2,2,2,1,3
189203,3,18,1821,2,24,"rural",2228.43530273438,2,1,0,2,2,2,0,4
189204,3,18,1821,2,24,"rural",2228.43530273438,2,1,1,2,2,2,0,5
189205,3,18,1822,2,1898,"rural",5677.91455078125,1,1,1,2,2,1,1,2
189206,3,18,1822,2,1898,"rural",5677.91455078125,1,1,0,1,2,1,1,1
189209,3,18,1822,2,1898,"rural",5677.91455078125,1,1,0,2,2,1,1,1
189210,3,18,1822,2,1898,"rural",5677.91455078125,1,1,0,2,2,2,1,1
189212,3,18,1822,2,1898,"rural",5677.91455078125,1,1,0,1,1,1,1,1
189213,3,18,1822,2,1898,"rural",5677.91455078125,1,1,1,2,1,1,1,1
189214,3,18,1822,2,1898,"rural",5677.91455078125,1,1,0,1,2,1,1,1
189216,3,18,1822,2,1898,"rural",5677.91455078125,1,1,1,2,2,1,1,2
189218,3,18,1802,2,1040,"rural",11923.525390625,2,0,0,2,2,2,0,1
189235,3,18,1812,2,42,"rural",1754.65319824219,2,1,1,2,2,2,0,2
189236,3,18,1812,2,42,"rural",1754.65319824219,2,1,1,2,2,1,0,2
189252,3,18,1822,2,1898,"rural",5677.91455078125,1,1,0,2,2,1,1,1
190011,3,19,1921,1,842,"urban",2512.92407226562,1,1,1,2,1,2,1,1
190081,3,19,1914,2,934,"rural",6356.2197265625,1,1,0,1,1,2,1,4
190082,3,19,1914,2,934,"rural",6356.2197265625,1,1,1,2,1,2,1,4
190083,3,19,1914,2,934,"rural",6356.2197265625,1,1,0,1,1,2,1,2
190084,3,19,1914,2,934,"rural",6356.2197265625,1,1,0,2,2,2,1,3
190085,3,19,1914,2,934,"rural",6356.2197265625,2,1,0,2,2,2,0,3
190086,3,19,1914,2,934,"rural",6356.2197265625,2,1,0,2,2,2,0,4
190087,3,19,1914,2,934,"rural",6356.2197265625,2,0,0,1,1,2,1,3
190088,3,19,1914,2,934,"rural",6356.2197265625,1,1,1,1,1,1,1,3
190089,3,19,1914,2,934,"rural",6356.2197265625,1,1,0,1,1,2,1,1
190090,3,19,1914,2,934,"rural",6356.2197265625,2,0,1,2,2,2,0,5
190112,3,19,1912,1,1510,"urban",2791.10302734375,1,1,1,2,1,2,1,1
190114,3,19,1912,1,1510,"urban",2791.10302734375,1,1,1,1,2,2,1,1
190116,3,19,1912,1,1510,"urban",2791.10302734375,2,0,0,2,2,2,0,1
190131,3,19,1910,2,808,"rural",3786.587890625,2,1,1,1,2,2,1,3
190132,3,19,1910,2,808,"rural",3786.587890625,1,1,1,1,2,2,1,1
190133,3,19,1910,2,808,"rural",3786.587890625,1,0,1,2,2,2,1,2
190134,3,19,1910,2,808,"rural",3786.587890625,1,1,0,2,1,2,1,3
190135,3,19,1910,2,808,"rural",3786.587890625,2,0,0,1,2,2,1,2
190136,3,19,1910,2,808,"rural",3786.587890625,1,1,0,1,1,2,1,1
190137,3,19,1910,2,808,"rural",3786.587890625,2,0,0,2,2,2,0,2
190138,3,19,1910,2,808,"rural",3786.587890625,2,1,1,1,2,2,1,3
190139,3,19,1910,2,808,"rural",3786.587890625,2,1,1,2,2,2,0,7
190140,3,19,1910,2,808,"rural",3786.587890625,1,1,1,1,2,2,1,1
190161,3,19,1919,2,366,"rural",5499.6083984375,1,1,1,2,2,2,1,5
190162,3,19,1919,2,366,"rural",5499.6083984375,2,0,1,2,2,2,0,5
190163,3,19,1919,2,366,"rural",5499.6083984375,2,0,1,2,2,2,0,5
190164,3,19,1919,2,366,"rural",5499.6083984375,2,1,1,2,2,2,0,4
190165,3,19,1919,2,366,"rural",5499.6083984375,2,1,1,2,2,2,0,8
190166,3,19,1919,2,366,"rural",5499.6083984375,1,1,1,1,2,2,1,5
190167,3,19,1919,2,366,"rural",5499.6083984375,1,1,1,2,2,2,1,5
190168,3,19,1919,2,366,"rural",5499.6083984375,1,1,1,1,2,2,1,3
190169,3,19,1919,2,366,"rural",5499.6083984375,1,1,1,1,2,2,1,3
190170,3,19,1919,2,366,"rural",5499.6083984375,2,1,1,2,2,2,0,7
190171,3,19,1928,2,526,"rural",7596.80322265625,1,1,1,1,1,2,1,6
190172,3,19,1928,2,526,"rural",7596.80322265625,1,1,1,1,2,1,1,3
190173,3,19,1928,2,526,"rural",7596.80322265625,1,1,0,1,2,2,1,2
190174,3,19,1928,2,526,"rural",7596.80322265625,1,0,1,1,2,2,1,1
190175,3,19,1928,2,526,"rural",7596.80322265625,1,1,1,1,2,2,1,5
190176,3,19,1928,2,526,"rural",7596.80322265625,1,0,1,1,2,2,1,3
190177,3,19,1928,2,526,"rural",7596.80322265625,1,1,0,1,2,2,1,5
190178,3,19,1928,2,0,"rural",7596.80322265625,1,1,0,1,2,1,1,2
190179,3,19,1928,2,526,"rural",7596.80322265625,1,1,0,2,1,2,1,2
190180,3,19,1928,2,526,"rural",7596.80322265625,1,0,1,1,2,2,1,5
190192,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,1,2,2,1,1
190193,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,1,1,1,1,1
190194,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,1,2,2,1,3
190195,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,1,2,1,1,1
190196,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,1,2,2,1,3
190197,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,2,2,2,1,4
190199,3,19,1923,2,284,"rural",2623.39965820312,1,1,1,1,2,1,1,3
190200,3,19,1923,2,284,"rural",2623.39965820312,1,1,0,2,2,2,1,2
199001,3,19,1909,2,1684,"rural",28184.94921875,1,0,1,1,2,1,1,1
199002,3,19,1909,2,1684,"rural",28184.94921875,1,0,1,1,2,2,1,2
199004,3,19,1909,2,1684,"rural",28184.94921875,1,1,1,1,2,2,1,2
199005,3,19,1909,2,1684,"rural",28184.94921875,1,0,1,1,2,2,1,2
199006,3,19,1909,2,1684,"rural",28184.94921875,2,0,0,1,2,2,1,3
199007,3,19,1909,2,1684,"rural",28184.94921875,1,1,1,1,2,2,1,5
199008,3,19,1909,2,1684,"rural",28184.94921875,1,1,1,1,2,2,1,2
199012,3,19,1909,2,1684,"rural",28184.94921875,1,0,1,1,2,2,1,1
199013,3,19,1919,2,596,"rural",8551.720703125,1,1,1,2,2,2,1,2
199014,3,19,1919,2,596,"rural",8551.720703125,2,1,0,1,2,2,1,2
199015,3,19,1919,2,596,"rural",8551.720703125,2,1,1,2,2,2,0,5
199016,3,19,1919,2,596,"rural",8551.720703125,1,1,1,2,2,2,1,3
199018,3,19,1919,2,596,"rural",8551.720703125,1,1,1,1,1,2,1,1
199019,3,19,1919,2,596,"rural",8551.720703125,1,1,1,2,2,2,1,1
199021,3,19,1919,2,596,"rural",8551.720703125,1,1,0,2,2,2,1,2
199022,3,19,1919,2,596,"rural",8551.720703125,1,1,1,2,2,2,1,1
199023,3,19,1919,2,596,"rural",8551.720703125,1,1,0,2,2,2,1,1
199024,3,19,1919,2,596,"rural",8551.720703125,2,1,1,2,2,2,0,5
199025,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,2,1,4
199026,3,19,1924,2,356,"rural",8894.890625,1,1,1,1,2,2,1,2
199027,3,19,1924,2,356,"rural",8894.890625,1,1,1,1,2,2,1,2
199030,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,2,1,4
199031,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,2,1,5
199032,3,19,1924,2,356,"rural",8894.890625,2,1,1,2,2,2,0,8
199033,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,1,1,4
199034,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,2,1,4
199035,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,2,1,2
199036,3,19,1924,2,356,"rural",8894.890625,1,1,1,2,2,2,1,3
199037,3,19,1927,2,622,"rural",14244.6298828125,2,1,0,2,2,2,0,3
199038,3,19,1927,2,622,"rural",14244.6298828125,2,0,1,2,2,2,0,3
199041,3,19,1927,2,622,"rural",14244.6298828125,1,1,0,2,2,1,1,1
199042,3,19,1927,2,622,"rural",14244.6298828125,2,0,0,2,2,1,0,1
199044,3,19,1927,2,622,"rural",14244.6298828125,1,1,1,2,1,1,1,3
199046,3,19,1927,2,622,"rural",14244.6298828125,1,1,1,2,2,1,1,2
199047,3,19,1927,2,622,"rural",14244.6298828125,1,0,1,1,2,2,1,2
199048,3,19,1927,2,622,"rural",14244.6298828125,1,1,0,2,2,2,1,2
199051,3,19,1929,2,108,"rural",5905.75341796875,2,0,1,2,2,2,0,4
199052,3,19,1929,2,108,"rural",5905.75341796875,1,1,0,2,2,2,1,3
199053,3,19,1929,2,108,"rural",5905.75341796875,1,1,1,1,2,2,1,4
199054,3,19,1929,2,108,"rural",5905.75341796875,2,0,0,1,1,2,1,3
199055,3,19,1929,2,108,"rural",5905.75341796875,2,1,1,2,2,2,0,9
199056,3,19,1929,2,108,"rural",5905.75341796875,1,1,1,2,2,2,1,4
199058,3,19,1929,2,108,"rural",5905.75341796875,2,0,0,2,2,2,0,3
199059,3,19,1929,2,108,"rural",5905.75341796875,2,1,1,2,2,2,0,8
199060,3,19,1929,2,108,"rural",5905.75341796875,2,0,1,2,2,2,0,4
199061,3,19,1933,2,330,"rural",2657.2890625,1,1,1,2,2,2,1,3
199062,3,19,1933,2,330,"rural",2657.2890625,2,0,0,1,2,2,1,3
199064,3,19,1933,2,330,"rural",2657.2890625,1,1,1,2,2,2,1,4
199065,3,19,1933,2,330,"rural",2657.2890625,2,0,0,2,2,2,0,2
199066,3,19,1933,2,330,"rural",2657.2890625,1,1,0,1,2,2,1,2
199067,3,19,1933,2,330,"rural",2657.2890625,1,1,1,2,2,2,1,5
199068,3,19,1933,2,330,"rural",2657.2890625,1,1,1,2,2,2,1,6
199069,3,19,1933,2,330,"rural",2657.2890625,2,1,0,2,2,2,0,3
199071,3,19,1933,2,330,"rural",2657.2890625,1,1,1,1,2,2,1,2
199072,3,19,1933,2,330,"rural",2657.2890625,2,1,1,2,2,2,0,5
199073,3,19,1940,2,648,"rural",3781.28149414062,1,1,0,2,2,2,1,1
199074,3,19,1940,2,648,"rural",3781.28149414062,2,1,1,1,2,2,1,7
199075,3,19,1940,2,648,"rural",3781.28149414062,1,1,1,1,2,2,1,3
199077,3,19,1940,2,648,"rural",3781.28149414062,1,1,1,2,2,2,1,4
199078,3,19,1940,2,648,"rural",3781.28149414062,2,1,1,2,2,2,0,2
199080,3,19,1940,2,648,"rural",3781.28149414062,2,1,1,2,2,2,0,2
199081,3,19,1940,2,648,"rural",3781.28149414062,2,1,1,1,2,1,1,2
199082,3,19,1940,2,648,"rural",3781.28149414062,1,1,1,2,2,2,1,4
199083,3,19,1940,2,648,"rural",3781.28149414062,1,1,1,1,2,2,1,1
199085,3,19,1941,2,1112,"rural",8730.2412109375,1,1,1,1,2,2,1,3
199086,3,19,1941,2,1112,"rural",8730.2412109375,1,1,1,1,2,1,1,2
199087,3,19,1941,2,1112,"rural",8730.2412109375,1,1,1,2,2,2,1,3
199088,3,19,1941,2,1112,"rural",8730.2412109375,1,1,0,1,2,2,1,3
199090,3,19,1941,2,1112,"rural",8730.2412109375,1,0,1,1,2,2,1,2
199091,3,19,1941,2,1112,"rural",8730.2412109375,2,1,0,2,2,2,0,2
199092,3,19,1941,2,1112,"rural",8730.2412109375,1,1,1,1,2,2,1,3
199093,3,19,1941,2,1112,"rural",8730.2412109375,2,1,1,2,2,2,0,4
199094,3,19,1941,2,1112,"rural",8730.2412109375,1,1,0,2,2,1,1,2
199095,3,19,1941,2,1112,"rural",8730.2412109375,1,1,1,2,2,2,1,4
199097,3,19,1909,2,1684,"rural",28184.94921875,1,0,1,1,1,2,1,3
200011,3,20,2018,2,1134,"rural",2428.50244140625,1,1,1,1,2,2,1,2
200013,3,20,2018,2,1134,"rural",2428.50244140625,1,1,1,1,2,2,1,1
200014,3,20,2018,2,1134,"rural",2428.50244140625,1,1,0,1,1,2,1,1
200016,3,20,2018,2,1134,"rural",2428.50244140625,2,1,0,2,2,2,0,2
200020,3,20,2018,2,1134,"rural",2428.50244140625,2,0,0,2,2,2,0,2
200071,3,20,2015,2,1746,"rural",1993.01391601562,2,0,0,1,2,2,1,2
200072,3,20,2015,2,1746,"rural",1993.01391601562,1,1,1,2,2,2,1,2
200074,3,20,2015,2,1746,"rural",1993.01391601562,1,1,1,1,1,2,1,2
200075,3,20,2015,2,1746,"rural",1993.01391601562,2,0,0,1,1,2,1,1
200076,3,20,2015,2,1746,"rural",1993.01391601562,1,1,1,1,1,2,1,1
200077,3,20,2015,2,1746,"rural",1993.01391601562,1,1,0,2,2,2,1,3
200078,3,20,2015,2,1746,"rural",1993.01391601562,1,1,1,2,2,2,1,3
200079,3,20,2015,2,1746,"rural",1993.01391601562,1,1,1,2,2,2,1,2
200101,3,20,2025,2,760,"rural",4085.93579101562,1,1,1,2,2,2,1,3
200103,3,20,2025,2,760,"rural",4085.93579101562,1,0,1,2,2,2,1,1
200104,3,20,2025,2,760,"rural",4085.93579101562,1,1,1,2,1,2,1,2
200105,3,20,2025,2,760,"rural",4085.93579101562,1,1,1,2,2,2,1,1
200107,3,20,2025,2,760,"rural",4085.93579101562,1,1,1,2,2,2,1,3
200108,3,20,2025,2,760,"rural",4085.93579101562,1,1,1,2,2,2,1,2
200109,3,20,2025,2,760,"rural",4085.93579101562,1,1,1,2,2,2,1,1
200110,3,20,2025,2,760,"rural",4085.93579101562,2,1,1,2,2,1,0,3
200161,3,20,2028,2,498,"rural",6181.2021484375,1,1,0,2,2,2,1,2
200162,3,20,2028,2,498,"rural",6181.2021484375,2,1,1,2,2,2,0,3
200164,1,26,2606,1,0,"urban",6181.2021484375,2,1,0,2,2,1,0,2
200165,3,20,2028,2,498,"rural",6181.2021484375,1,1,1,2,2,2,1,3
200166,3,20,2028,2,498,"rural",6181.2021484375,1,1,1,2,2,2,1,2
200167,3,20,2028,2,498,"rural",6181.2021484375,2,1,1,1,2,2,1,2
200168,3,20,2028,2,498,"rural",6181.2021484375,1,1,1,2,2,2,1,2
200169,3,20,2021,1,0,"urban",6181.2021484375,1,1,0,2,2,2,1,2
200170,3,20,2028,2,498,"rural",6181.2021484375,1,1,1,2,2,2,1,1
200181,3,20,2012,1,844,"urban",3543.18115234375,1,1,1,2,2,2,1,2
200182,3,20,2012,1,844,"urban",3543.18115234375,1,1,1,2,2,2,1,2
200183,3,20,2012,1,844,"urban",3543.18115234375,1,1,1,2,2,2,1,1
200185,3,20,2012,1,844,"urban",3543.18115234375,1,1,1,2,2,2,1,2
200186,3,20,2012,1,844,"urban",3543.18115234375,1,1,1,1,2,2,1,2
200187,3,20,2012,1,844,"urban",3543.18115234375,1,1,0,2,1,2,1,1
200189,3,20,2012,1,844,"urban",3543.18115234375,1,1,1,2,2,2,1,2
209001,3,20,2003,2,1390,"rural",9311.673828125,1,1,0,2,2,2,1,1
209002,3,20,2003,2,1390,"rural",9311.673828125,2,0,0,1,2,2,1,2
209005,3,20,2003,2,1390,"rural",9311.673828125,2,1,0,2,2,2,0,3
209006,3,20,2003,2,1390,"rural",9311.673828125,1,1,1,2,2,2,1,2
209007,3,20,2003,2,1390,"rural",9311.673828125,2,1,1,2,2,2,0,3
209009,3,20,2003,2,1390,"rural",9311.673828125,2,1,1,2,2,2,0,3
209010,3,20,2003,2,1390,"rural",9311.673828125,1,1,1,2,2,2,1,4
209011,3,20,2003,2,1390,"rural",9311.673828125,2,0,1,2,2,2,0,2
209012,3,20,2003,2,1390,"rural",9311.673828125,1,0,1,2,2,2,1,1
209014,3,20,2009,2,144,"rural",5489.44580078125,1,1,1,2,2,2,1,2
209015,3,20,2009,2,144,"rural",5489.44580078125,1,1,1,1,2,2,1,2
209016,3,20,2009,2,144,"rural",5489.44580078125,1,0,1,2,2,1,1,2
209017,3,20,2009,2,144,"rural",5489.44580078125,1,1,1,2,2,2,1,3
209018,3,20,2009,2,144,"rural",5489.44580078125,1,1,1,2,2,2,1,3
209019,3,20,2009,2,144,"rural",5489.44580078125,1,1,1,1,1,2,1,3
209020,3,20,2009,2,144,"rural",5489.44580078125,2,0,1,2,2,1,0,4
209021,3,20,2009,2,144,"rural",5489.44580078125,1,0,1,1,2,2,1,1
209022,3,20,2009,2,144,"rural",5489.44580078125,1,0,1,2,2,2,1,2
209023,3,20,2009,2,144,"rural",5489.44580078125,1,0,1,2,2,2,1,1
209029,3,20,2010,2,946,"rural",8543.1826171875,1,1,1,1,2,2,1,2
209036,3,20,2010,2,946,"rural",8543.1826171875,1,1,1,1,1,2,1,1
209037,3,20,2016,1,408,"urban",7162.32080078125,1,0,1,1,2,2,1,1
209038,3,20,2016,1,408,"urban",7162.32080078125,1,1,0,2,2,2,1,1
209041,3,20,2016,1,408,"urban",7162.32080078125,2,0,0,1,2,2,1,1
209044,3,20,2016,1,408,"urban",7162.32080078125,1,1,1,2,2,2,1,2
209045,3,20,2016,1,408,"urban",7162.32080078125,1,1,1,2,2,2,1,2
209048,3,20,2016,1,408,"urban",7162.32080078125,1,0,1,2,2,2,1,1
209049,3,20,2016,2,2102,"rural",5041.1845703125,1,1,0,2,2,2,1,3
209050,3,20,2016,2,2102,"rural",5041.1845703125,1,1,0,2,2,2,1,2
209051,3,20,2016,2,2102,"rural",5041.1845703125,1,1,0,1,2,2,1,2
209052,3,20,2016,2,2102,"rural",5041.1845703125,1,0,1,1,2,2,1,2
209053,3,20,2016,2,2102,"rural",5041.1845703125,1,0,1,1,2,2,1,1
209055,3,20,2016,2,2102,"rural",5041.1845703125,2,0,0,1,2,2,1,3
209056,3,20,2016,2,2102,"rural",5041.1845703125,1,0,1,1,2,2,1,2
209058,3,20,2016,2,2102,"rural",5041.1845703125,1,0,1,2,2,2,1,1
209059,3,20,2016,2,2102,"rural",5041.1845703125,2,0,0,1,2,2,1,2
209060,3,20,2016,2,2102,"rural",5041.1845703125,2,0,1,2,2,2,0,2
209062,3,20,2021,1,2086,"urban",21511.578125,1,1,1,1,2,2,1,1
209063,3,20,2021,1,2086,"urban",21511.578125,1,1,1,1,2,2,1,1
209068,3,20,2021,1,2086,"urban",21511.578125,1,1,0,2,1,2,1,1
209069,3,20,2021,1,2086,"urban",21511.578125,2,0,0,1,1,2,1,2
209071,3,20,2021,1,2086,"urban",21511.578125,1,1,1,2,1,2,1,2
209077,3,20,2021,1,2556,"urban",14565.3623046875,1,1,1,2,2,2,1,1
209079,3,20,2021,1,2556,"urban",14565.3623046875,2,0,0,1,1,2,1,1
209085,3,20,2025,2,2222,"rural",16958.9609375,2,1,0,2,2,2,0,3
209086,3,20,2025,2,2222,"rural",16958.9609375,1,0,1,1,2,2,1,2
209087,3,20,2025,2,2222,"rural",16958.9609375,1,1,1,2,2,1,1,2
209088,3,20,2025,2,2222,"rural",16958.9609375,2,1,1,2,2,2,0,7
209089,3,20,2025,2,2222,"rural",16958.9609375,1,1,1,2,2,2,1,2
209090,3,20,2025,2,2222,"rural",16958.9609375,1,0,1,2,2,2,1,1
209091,3,20,2025,2,2222,"rural",16958.9609375,1,1,1,2,2,2,1,3
209094,3,20,2025,2,2222,"rural",16958.9609375,1,1,1,2,2,2,1,2
209095,3,20,2025,2,2222,"rural",16958.9609375,1,1,1,2,2,2,1,2
209096,3,20,2025,2,2222,"rural",16958.9609375,1,0,1,1,1,2,1,3
209098,3,20,2026,2,1216,"rural",3915.66723632812,1,1,0,2,2,2,1,2
209099,3,20,2026,2,1216,"rural",3915.66723632812,2,0,0,1,2,2,1,1
209100,3,20,2026,2,1216,"rural",3915.66723632812,1,1,0,2,1,2,1,1
209101,3,20,2026,2,1216,"rural",3915.66723632812,2,0,0,1,2,2,1,2
209102,3,20,2026,2,1216,"rural",3915.66723632812,2,1,0,1,2,2,1,4
209103,3,20,2026,2,1216,"rural",3915.66723632812,1,1,1,2,2,2,1,2
209105,3,20,2026,2,1216,"rural",3915.66723632812,1,1,1,1,2,2,1,1
209106,3,20,2026,2,1216,"rural",3915.66723632812,1,0,1,1,2,2,1,1
209107,3,20,2026,2,1216,"rural",3915.66723632812,1,0,1,1,1,2,1,2
209108,3,20,2026,2,1216,"rural",3915.66723632812,2,1,0,2,1,2,0,2
209111,3,20,2032,2,50,"rural",7198.05908203125,1,0,1,2,2,2,1,1
209112,3,20,2032,2,50,"rural",7198.05908203125,1,1,1,2,2,2,1,2
209113,3,20,2032,2,50,"rural",7198.05908203125,2,1,0,1,2,2,1,2
209114,3,20,2032,2,50,"rural",7198.05908203125,1,1,1,2,2,2,1,2
209115,3,20,2032,2,50,"rural",7198.05908203125,1,1,1,2,2,2,1,2
209116,3,20,2032,2,50,"rural",7198.05908203125,2,1,1,2,2,2,0,3
209117,3,20,2032,2,50,"rural",7198.05908203125,2,0,0,2,2,2,0,1
209118,3,20,2032,2,50,"rural",7198.05908203125,1,1,1,2,2,2,1,3
209119,3,20,2032,2,50,"rural",7198.05908203125,2,0,1,2,2,2,0,2
209120,3,20,2032,2,50,"rural",7198.05908203125,1,0,1,2,2,2,1,2
209121,3,20,2034,2,908,"rural",7152.2353515625,1,0,1,1,2,2,1,2
209122,3,20,2034,2,908,"rural",7152.2353515625,1,1,1,2,2,2,1,2
209123,3,20,2034,2,908,"rural",7152.2353515625,1,1,1,1,2,2,1,3
209124,3,20,2034,2,908,"rural",7152.2353515625,1,1,0,1,2,2,1,1
209125,3,20,2034,2,908,"rural",7152.2353515625,1,0,1,1,1,2,1,1
209126,3,20,2034,2,908,"rural",7152.2353515625,1,0,1,1,2,2,1,2
